datetime,realization,ORO_inf,SHA_inf,FOL_inf,YRS_inf,MHB_inf,PAR_inf,NHG_inf,NML_inf,DNP_inf,EXC_inf,MIL_inf,PFT_inf,KWH_inf,SUC_inf,ISB_inf,ORO_fnf,SHA_fnf,FOL_fnf,YRS_fnf,MHB_fnf,PAR_fnf,NHG_fnf,NML_fnf,DNP_fnf,EXC_fnf,MIL_fnf,PFT_fnf,KWH_fnf,SUC_fnf,ISB_fnf,ORO_evap,SHA_evap,FOL_evap,YRS_evap,MHB_evap,PAR_evap,NHG_evap,NML_evap,DNP_evap,EXC_evap,MIL_evap,PFT_evap,KWH_evap,SUC_evap,ISB_evap,ORO_precip,SHA_precip,FOL_precip,YRS_precip,MHB_precip,PAR_precip,NHG_precip,NML_precip,DNP_precip,EXC_precip,MIL_precip,PFT_precip,KWH_precip,SUC_precip,ISB_precip,ORO_fci,SHA_fci,FOL_fci,YRS_fci,MHB_fci,PAR_fci,NHG_fci,NML_fci,DNP_fci,EXC_fci,MIL_fci,PFT_fci,KWH_fci,SUC_fci,ISB_fci,ORO_snow,SHA_snow,FOL_snow,YRS_snow,MHB_snow,PAR_snow,NHG_snow,NML_snow,DNP_snow,EXC_snow,MIL_snow,PFT_snow,KWH_snow,SUC_snow,ISB_snow,ORO_gains,SHA_gains,FOL_gains,YRS_gains,MHB_gains,PAR_gains,NHG_gains,NML_gains,DNP_gains,EXC_gains,MIL_gains,PFT_gains,KWH_gains,SUC_gains,ISB_gains,SAC_gains,SJ_gains,delta_depletions,CCC_pump,BRK_pump,EAST_gains
2/5/1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2867.053423,29353.20531,2323.459362,3920.366669,569.9584076,215.5991352,153.0229255,1163.328749,1426.417858,605.3543689,1445.41932,1079.301568,296.3170678,236.9156541,867.3195331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/6/1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3746.986014,26716.9685,1803.046748,3419.949222,647.0890306,255.0101461,154.0831604,1189.987966,1081.005763,697.1820479,1433.888834,858.1691689,309.5650987,216.724724,875.3202889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/7/1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2958.341407,24828.44097,2184.716546,3304.777873,717.0893169,307.1839238,87.13708505,1290.280451,1418.809662,747.7878566,1208.752781,976.2738162,303.5382167,209.3638376,865.3141217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/8/1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2899.839953,22593.33574,3255.119912,3457.10127,607.0888669,376.7274528,137.0806131,1037.594655,1418.809662,853.6733739,661.2932551,1037.850451,291.4983396,213.0536458,979.2256661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/9/1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3393.245077,20971.15959,2758.695067,3516.234947,615.6686971,409.1828203,138.140848,1257.302488,1418.809662,938.947956,1030.957987,1124.546049,291.4983396,205.6927594,883.300155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/10/1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3456.085925,19844.78208,2571.163569,3402.6116,587.0887851,532.0615517,104.1396323,864.873692,1418.809662,847.120277,1435.214177,1115.745445,313.1756731,211.1993767,813.3614331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/11/1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3169.364511,18646.20088,3349.749627,3392.394786,495.6682062,1248.415391,123.2665283,1108.715806,1418.809662,820.8717512,1582.194741,1187.364148,303.5382167,203.8572203,843.3381553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/12/1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4296.160382,18309.25035,2868.672889,3318.193891,437.1028129,1475.654583,105.2024532,994.4144143,2042.087337,806.825959,1256.080787,1086.846913,343.2961961,205.6927594,1017.203144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/13/1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3896.775453,17434.78348,2988.205161,3299.205066,392.8273756,931.9658793,105.2024532,1074.417698,1425.347955,821.8113496,727.8122315,937.333216,344.490463,207.5282985,723.4312664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/14/1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3116.648914,14622.20921,2444.922853,3300.030667,367.1171679,659.5601724,116.8908963,1085.850401,1132.218431,837.7483848,601.1756864,913.4557172,352.9197657,200.1861421,1089.147278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/15/1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5461.528641,15513.52361,2706.958735,3292.084257,347.1170861,630.589079,66.94736827,1104.909177,1132.218431,882.728649,1032.24357,829.2706363,352.9197657,213.0536458,863.3296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7053.282501,14588.67461,2873.450114,3258.957014,337.1170452,601.6050808,437.8123599,1052.833986,2766.767999,1101.064827,1701.210562,1209.986388,355.3360732,196.5150639,905.2970111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/17/1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8184.417766,16000.81827,3364.182946,3287.337051,339.9721081,556.3998512,840.5593903,1056.640615,4273.90406,1325.074733,2122.007036,1020.249244,355.3360732,200.1861421,639.4964442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/18/1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6044.936003,14038.64297,3267.520369,3277.120237,352.8272119,556.3998512,2778.84978,941.0703472,3058.851395,1027.029287,2248.709848,995.1302812,426.3949558,209.3638376,1007.217867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/19/1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4664.205247,14073.62165,3621.441603,3280.319442,375.6823567,504.2389782,4066.776573,1404.607476,2032.339336,899.5932365,2192.382761,969.9975239,426.3949558,203.8572203,849.3334997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/20/1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223.526572,12592.96472,11055.71875,3269.277027,385.6823976,490.3276915,1473.85579,918.2177591,2165.245009,852.7337754,2106.633055,898.3788217,405.925776,194.6795248,865.3141217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/21/1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4030.975218,12390.15259,7482.049394,3261.330617,408.5375423,479.8877741,870.3106156,1111.253558,2128.273932,774.0243363,1954.483653,1113.234929,422.7843813,179.985847,827.3575333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/22/1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15681.44344,10613.30009,5500.110809,3261.330617,418.5375832,989.920971,647.1570313,1029.968581,2176.18179,799.3212176,2068.330636,1091.867947,439.6568735,181.8213861,885.3055664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/23/1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51934.50548,11332.44881,5000.738315,3250.288203,381.3924825,994.5666697,522.8250963,952.5030497,2025.801043,844.3014817,2194.900913,1000.151315,478.1928123,183.6587982,773.3994333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/24/1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46961.88185,11370.31563,4825.708917,3247.9146,428.5376241,862.4223503,465.4431154,1181.105832,4157.284682,902.3999857,2283.168772,1826.883846,467.361089,187.3373684,947.2644222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/25/1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25252.05639,13258.20135,4240.346369,3256.583411,695.654383,1232.19416,1790.50399,1052.833986,7495.142887,995.1672631,2432.800022,5216.909322,460.1260532,191.0084466,933.268322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/26/1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23103.25296,14817.64052,4053.831302,3262.878619,662.7991973,1696.970508,1643.881263,1083.312648,4488.597839,1044.833473,2166.803637,2538.105011,460.1260532,185.4962103,795.3753997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/27/1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17640.43858,43773.08375,4219.30625,3116.128029,4513.927689,1686.646733,1554.666376,1066.804441,3223.378632,1072.009552,1981.38812,1627.146017,485.427848,218.5602631,793.3908781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13216.66788,55633.74264,3340.195177,12944.39274,2259.7457,1031.654831,960.6374561,901.696735,2449.720209,994.2397108,1978.737434,1774.190579,492.6489969,1700.683168,793.3908781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13675.03642,24736.98296,5328.435633,16417.07723,1002.229576,1207.726813,570.3287911,2381.257624,2489.306604,3317.505287,4939.554196,1557.348129,474.971069,272.015657,1076.091214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/2/1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14022.83078,24655.15212,6056.810006,13956.78605,3080.686101,1430.35902,779.6217437,1584.30085,2497.628068,2558.478387,5486.523345,1725.911408,462.9311918,240.5680023,957.792832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/3/1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13675.03642,26147.36164,6199.821831,12237.47182,7318.770787,1489.591679,658.61274,1726.312446,2893.0165,2090.486084,4912.252126,1378.411726,472.2909118,270.1801179,1024.577209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/4/1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13980.07971,26760.29071,5953.134055,10117.94748,7962.258046,1414.099074,537.6037362,3336.759836,2904.428794,2191.432686,4691.582479,1273.383837,446.8780224,259.0732333,1016.952468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/5/1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12308.44887,25022.58866,5626.961384,9398.126552,3550.526969,1875.700862,688.3639653,3098.236749,4090.237455,3665.518096,4374.295311,1415.959127,458.9178995,240.5680023,1495.848884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14132.44065,23727.73588,6009.444326,12736.96047,2350.375647,4872.434637,2830.827148,8215.011972,13625.80339,2299.486508,4472.105641,1196.868247,477.6512261,251.6748869,1081.814992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10683.74776,22278.84857,5428.554075,11767.91122,1796.639853,4009.367051,1563.199974,5721.606201,7802.918188,2885.16954,3240.331649,1574.176869,501.7309804,253.529156,1114.256699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12703.17297,21405.98623,5575.936553,9568.097172,1474.823017,2782.773539,1017.670335,3254.475138,5440.573354,4475.500143,4282.183957,1898.33702,525.8107346,251.6748869,1110.433884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11538.92974,20104.71535,5829.840989,8488.314176,1265.598149,2373.952051,962.1243709,2568.512987,4252.624887,3293.653942,3115.219248,2270.500461,543.2109261,270.1801179,980.6879453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10987.3446,18797.02636,4827.030277,7818.442109,1079.096654,2302.201815,651.6694944,2570.948204,3564.915302,2535.952117,3600.825006,2396.302188,556.5839384,255.3646951,1123.803293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11037.16726,19608.9167,5067.416181,6788.607978,958.0859103,2103.469147,691.3507245,3370.212026,5680.825916,2180.711627,2829.740318,2387.198116,588.6902773,277.5784642,997.8592802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/12/1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10136.66273,17078.57863,4796.638993,6448.666738,868.4076519,2503.515427,594.145287,3408.406481,5274.144068,2044.108468,4859.901068,2369.127912,623.4767735,262.7630415,1251.627379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/13/1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12121.69423,22997.67638,4994.131514,6308.727357,795.8012055,3184.11029,691.3507245,5034.490526,7277.596035,1851.731709,3085.664094,2441.684609,660.9434268,283.1225415,1303.141384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/14/1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12681.79744,22022.12435,4780.579385,7938.360665,750.2373295,5235.960563,679.4424766,7291.552088,12431.07887,1782.827823,2650.023777,2699.771265,2596.975108,1245.394551,1352.754426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/15/1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13388.63644,24080.73168,5066.603037,6548.667668,724.61497,3679.780535,2640.37276,4669.33616,6574.432302,1914.73299,4046.670466,3084.901113,1973.456674,1374.931168,1551.185704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16067.81019,25837.68805,5886.15126,6278.696119,700.4128212,3561.573312,2074.052174,3602.839325,5345.946417,1785.23705,2544.261387,3494.722308,1411.595742,977.0687022,1438.611101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/17/1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17299.71582,25893.84647,6075.613977,7808.431697,704.6880949,2628.045962,1976.820877,2420.605603,5063.967655,1871.969214,3748.733309,3822.744793,1213.514073,858.6389701,1865.993512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15507.70698,24008.52799,6396.399564,6538.657255,720.3543376,2302.201815,2011.601753,2854.843228,4972.431548,1869.559987,3635.018861,4018.482347,1044.92802,717.9954689,1726.721869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/19/1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14797.97505,23548.02893,6654.674653,5948.765292,753.0923924,2277.037613,9433.892447,3140.019944,4562.539993,1869.559987,3364.25124,4303.74328,1007.475253,668.0425833,1642.766157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/20/1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16002.23713,23424.4804,6972.004375,5978.796531,811.4528069,2014.168494,6402.655045,2983.653385,4142.306046,1949.184933,3431.446141,4314.226758,901.7687426,577.3519676,2037.706861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/21/1900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15929.59247,27134.14535,6935.31122,4749.063741,875.5233471,2230.580626,4154.052006,3308.17808,4485.625887,1675.978615,3239.13884,4625.420502,948.5951159,584.769044,1766.788317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
