datetime,realization,ORO_snow,SHA_snow,FOL_snow,YRS_snow,MHB_snow,PAR_snow,NHG_snow,NML_snow,DNP_snow,EXC_snow,MIL_snow,PFT_snow,KWH_snow,SUC_snow,ISB_snow,ORO_fnf,SHA_fnf,FOL_fnf,YRS_fnf,MHB_fnf,PAR_fnf,NHG_fnf,NML_fnf,DNP_fnf,EXC_fnf,MIL_fnf,PFT_fnf,KWH_fnf,SUC_fnf,ISB_fnf,ORO_storage,SHA_storage,FOL_storage,YRS_storage,MHB_storage,PAR_storage,NHG_storage,NML_storage,DNP_storage,EXC_storage,MIL_storage,PFT_storage,KWH_storage,SUC_storage,ISB_storage,ORO_inf,SHA_inf,FOL_inf,YRS_inf,MHB_inf,PAR_inf,NHG_inf,NML_inf,DNP_inf,EXC_inf,MIL_inf,PFT_inf,KWH_inf,SUC_inf,ISB_inf,ORO_otf,SHA_otf,FOL_otf,YRS_otf,MHB_otf,PAR_otf,NHG_otf,NML_otf,DNP_otf,EXC_otf,MIL_otf,PFT_otf,KWH_otf,SUC_otf,ISB_otf,ORO_evap,SHA_evap,FOL_evap,YRS_evap,MHB_evap,PAR_evap,NHG_evap,NML_evap,DNP_evap,EXC_evap,MIL_evap,PFT_evap,KWH_evap,SUC_evap,ISB_evap,ORO_precip,SHA_precip,FOL_precip,YRS_precip,MHB_precip,PAR_precip,NHG_precip,NML_precip,DNP_precip,EXC_precip,MIL_precip,PFT_precip,KWH_precip,SUC_precip,ISB_precip,ORO_fci,SHA_fci,FOL_fci,YRS_fci,MHB_fci,PAR_fci,NHG_fci,NML_fci,DNP_fci,EXC_fci,MIL_fci,PFT_fci,KWH_fci,SUC_fci,ISB_fci,ORO_gains,SHA_gains,FOL_gains,YRS_gains,MHB_gains,PAR_gains,NHG_gains,NML_gains,DNP_gains,EXC_gains,MIL_gains,PFT_gains,KWH_gains,SUC_gains,ISB_gains,SAC_gains,SJ_gains,delta_depletion,OMR,SL_storage,SLS_storage,SLF_storage,SLS_out,SLF_out,HRO_pump,TRP_pump,delta_inflow,vernalis_inflow
2/6/1999,1,58.88,49,65.52,65.52,54.75,54.75,54.75,123.05,86.22,45.49,29.77,10.72,18.3,18.3,15.43,54880,1.11E+05,9955.6,42784,3901.5,4333.6,2930.2,4449.8,5168.6,5860.7,2781.8,3090.7,1048.8,713.6,1457,2.73E+06,3.60E+06,5.26E+05,6.86E+05,0,1.67E+05,1.85E+05,1.97E+06,1.65E+06,6.77E+05,4.55E+05,6.73E+05,8813,16943,2.46E+05,8833,21691,5285,3398.9,548,990,260,1287,1474,823,1479,820,283,207,412,15791,14465,7816,3460,548,800,102,2758,2590,484,2205,48,352,239,799,0,21,33,0,0,43.27,19.404,55,57.2,31.447,7.7201,9.4059,3.0644,3.86,45.06,0.69081,1.9032,0,0,0,0.26856,0.097977,0,0,0.17416,0.024704,0.0025082,0.0040859,0.003088,0,4.2634,4.84E+05,194.68,0,0,70,3.7022,0,0,0,85,1.05E+05,0,0,0,0,0,0,534,-12,-51,0,-109,-728,-968,-125.25,0,0,0,0,-5077,2863,1723,0,1.94E+06,1.10E+06,8.88E+05,3922,3107,141,4336,43879,6890
2/7/1999,1,61.14,58.48,69.36,69.36,56.95,56.95,56.95,129.28,89.61,46.79,31.33,11.63,18.3,18.3,15.43,58919,1.23E+05,37790,42784,11618,4333.6,12334,15229,19160,8154,4878.6,2944,977.64,666.47,1354.9,2.73E+06,3.66E+06,5.37E+05,6.91E+05,0,1.71E+05,1.85E+05,1.97E+06,1.67E+06,6.84E+05,4.54E+05,6.76E+05,8767,16965,2.45E+05,21180,40214,20061,12889,6256,3669,4530,5713,8980,5337,1877,1526,329,251,576,14633,12290,14501,4345,6256,800,110,2497,1708,489,2254,54,352,239,799,0,21,3,0,0,43.27,19.404,55,57.2,31.447,12.352,15.049,1.2258,1.544,3.4662,0.18599,4.6762,0.5003,0,0,0.33053,0.17562,0.54093,0.32126,0.16815,0.084406,0.10785,0.024515,0,0.013865,4.3215,5.30E+05,193.46,0,0,70,4.9587,0,0,0,85,1.05E+05,0,0,0,0,0,0,2256,-276,34,0,404,-45,-968,-114.13,0,0,0,0,7770,2685,5856,0,1.94E+06,1.10E+06,8.88E+05,3922,3107,188,4271,62565,6770
2/8/1999,1,66.15,61.2,74.52,74.52,60.52,60.52,60.52,142.33,100.02,49.99,33.73,11.68,20.26,20.26,15.61,47540,98825,41209,42784,14669,4333.6,10821,21239,20439,7671.3,4235.9,2861.7,965.02,620.69,1315.5,2.74E+06,3.69E+06,5.51E+05,7.01E+05,0,1.76E+05,2.01E+05,1.98E+06,1.68E+06,6.92E+05,4.55E+05,6.81E+05,9330,17363,2.45E+05,21280,25899,21876,12889,6072,4146,3905,7122,9762,5469,2691,2624,637,441,875,15215,12154,14980,8076,6072,1355,550,2349,2428,1869,2232,49,353,239,798,130,21,0,0,0,43.27,19.404,55,57.2,31.447,4.6321,5.6435,4.2902,5.4041,3.4662,0.50483,0.12604,0.12508,0,0,0.47101,0.12201,0.52518,0.19602,0.19218,0.0020587,0.040132,0.017978,0.0061761,0.027729,4.6967,5.30E+05,192.56,0,0,70,5.6222,0,0,0,85,1.05E+05,0,0,0,0,0,0,1864,-112,-495,0,761,-82,-967,-62.833,0,0,0,0,17071,422,6768,0,1.94E+06,1.10E+06,8.88E+05,3922,3107,350,4132,76140,6780
2/9/1999,1,71.43,67.62,81,81,61.49,61.49,61.49,154.47,107.23,54,35.73,12.69,20.91,20.91,15.79,35163,64207,90636,42784,12519,4333.6,7018.2,15528,17731,4240.7,3340.1,2711.7,890.58,591.07,1283.1,2.82E+06,3.75E+06,6.13E+05,7.27E+05,0,1.86E+05,2.16E+05,2.00E+06,1.70E+06,7.05E+05,4.56E+05,6.87E+05,10914,17970,2.45E+05,54255,42170,48115,12889,13215,7778,9084,9861,15245,8560,2636,3200,1060,546,764,13115,12735,16876,18765,13215,2421,1147,3,3318,2538,2050,51,261,239,799,0,21,0,0,0,43.27,19.404,55,57.2,31.447,12.352,15.049,2.4515,3.088,3.4662,0.66424,1.2226,0.76489,0,0,0.42969,0.23108,0.57769,0.28859,0.24322,0.12146,0.25835,0.049031,0.057643,0.19411,5.2201,5.30E+05,190.31,0,0,70,6.6655,0,0,0,85,1.05E+05,0,0,0,0,0,0,3797,-215,-751,0,3275,-162,-956,-81,0,0,0,0,23739,-176,10219,0,1.94E+06,1.10E+06,8.88E+05,3922,3107,701,4245,96867,7840
2/10/1999,1,71.98,69.28,87.08,87.08,63.72,63.72,63.72,165.49,114.96,56.56,37.42,12.76,22.88,22.88,17.7,29497,50233,47597,42784,26697,4333.6,13327,18406,29296,3268.9,3333.7,2621.2,836.08,561.45,1182.4,2.85E+06,3.77E+06,6.12E+05,7.44E+05,0,1.87E+05,2.17E+05,2.01E+06,1.71E+06,7.07E+05,4.57E+05,6.91E+05,12002,18590,2.46E+05,30115,28006,25267,12889,6172,3655,2942,5200,7791,3055,2261,2048,803,553,956,15230,14146,25985,9413,6172,3003,2609,2343,4933,2705,1836,49,254,239,798,23,21,0,0,0,43.27,19.404,55,57.2,31.447,13.896,16.931,3.6773,4.6321,13.865,0,0.012604,0.067349,0,0,0,0,0.43064,0.21236,0,0,0,0,0,0,5.0635,5.30E+05,189.51,0,0,70,6.3989,0,0,0,85,1.05E+05,0,0,0,0,0,0,2726,138,-513,0,885,-722,-963,-175.17,0,0,0,0,45436,919,10259,0,1.94E+06,1.10E+06,8.88E+05,3922,3107,823,4244,1.23E+05,10100
2/11/1999,1,71.98,69.88,88.52,88.52,65.42,65.42,65.42,166.69,115.85,56.56,37.86,12.76,22.88,22.88,17.76,29603,41989,28482,42784,10085,4333.6,5724.2,9189.6,13494,2554.6,3514.3,2496.5,783.58,527.12,1154.2,2.86E+06,3.78E+06,5.93E+05,7.51E+05,0,1.88E+05,2.12E+05,2.01E+06,1.71E+06,7.06E+05,4.57E+05,6.94E+05,12216,18855,2.45E+05,21455,22193,15120,12889,3502,2419,1617,3621,5634,2055,1907,1637,554,378,690,16266,17346,24581,6210,3502,3001,3908,4291,6779,2702,1785,47,445,243,796,39,21,29,0,0,43.27,19.404,55,57.2,31.447,10.808,13.168,3.0644,3.86,10.399,0,0,0,0,0,0,0,0.052518,0,0,0,0,0,0,0,4.9115,5.30E+05,188.94,0,0,70,6.1429,0,0,0,85,1.05E+05,0,0,0,0,0,0,3494,128,-231,0,-395,-985,-967,-139.63,0,0,0,0,61621,475,7504,0,1.95E+06,1.10E+06,8.88E+05,3922,3107,1581,4317,1.41E+05,11900
2/12/1999,1,71.98,70.46,90.08,90.08,65.92,65.92,65.92,167.89,116.09,56.56,37.86,12.76,23.53,23.53,18,27717,44858,22136,9856.4,5833.2,4333.6,3925.3,7105.2,7809.5,2653.2,3742.6,2428.9,762.98,511.63,1089.4,2.86E+06,3.78E+06,5.77E+05,7.55E+05,0,1.90E+05,2.07E+05,2.00E+06,1.70E+06,7.05E+05,4.58E+05,6.97E+05,12298,19027,2.45E+05,17374,20012,11751,12889,2545,2287,1176,2868,5423,1575,2328,1540,512,340,573,16666,19690,19442,5182,2545,3000,3930,4034,8279,2086,1925,47,469,251,797,54,21,29,0,0,43.27,19.404,55,57.2,31.447,7.7201,9.4059,5.5159,6.9481,62.391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7642,5.30E+05,188.32,0,0,70,5.8972,0,0,0,85,1.05E+05,0,0,0,0,0,0,3142,145,-190,0,175,-1556,-964,-87.625,0,0,0,0,58028,1246,3414,0,1.95E+06,1.10E+06,8.88E+05,3922,3107,1374,4032,1.35E+05,13300
2/13/1999,1,72.09,70.92,91.28,91.28,65.92,65.92,65.92,168.49,116.99,57.21,37.86,12.76,23.53,23.53,18.06,26631,52890,19470,9856.4,4214.1,4333.6,3121.4,7160.3,6777.9,2478.4,3628.9,2361.2,727.75,491.44,1131.7,2.86E+06,3.78E+06,5.64E+05,7.57E+05,0,1.91E+05,2.01E+05,2.00E+06,1.69E+06,7.05E+05,4.58E+05,6.99E+05,12259,19137,2.45E+05,13447,17475,10336,12889,2024,1952,942,4188,5103,1486,2160,1275,462,310,570,16543,20523,17079,4629,2024,2998,3887,4134,8521,1351,2039,47,481,252,689,23,21,0,0,0,43.27,19.404,55,57.2,31.447,7.7201,9.4059,4.9031,6.1761,48.526,0.079709,0,0.067349,0,0,0.028922,0.011092,0,0,0,0,0,0,0,0,4.701,5.30E+05,187.71,0,0,70,5.6777,0,0,0,85,1.05E+05,0,0,0,0,0,0,2859,146,-168,0,49,-1865,-969,-94.667,0,0,0,0,49537,3879,2921,0,1.95E+06,1.10E+06,8.88E+05,3922,3107,574,4295,1.26E+05,15100
2/14/1999,1,72.44,72.08,92.36,92.36,66.02,66.02,66.02,170.16,117.11,58.52,37.86,12.76,23.53,23.53,18.12,35355,67709,16976,9856.4,3312,4333.6,2675.7,6105.5,6324.1,5541.7,4428.4,2324.6,709.81,483.36,1126.7,2.85E+06,3.77E+06,5.55E+05,7.58E+05,0,1.91E+05,1.95E+05,2.00E+06,1.69E+06,7.04E+05,4.58E+05,7.02E+05,12130,19232,2.45E+05,11421,17273,9012,7635.9,1715,1720,793,4145,4568,1201,2480,1155,421,300,593,16568,20612,13771,4330,1715,3001,3921,4134,8542,1470,2375,47,485,249,558,0,21,28,0,0,43.27,19.404,55,57.2,31.447,7.7201,9.4059,6.1288,7.7201,55.459,0,0.37813,0,0,0,0,0,0.052518,0,0,0,0,0,0,0,4.56,5.30E+05,187.68,0,0,70,5.4506,0,0,0,85,1.05E+05,0,0,0,0,0,0,2818,145,-171,0,32,-1861,-971,-82.083,0,0,0,0,43452,4654,-519,0,1.95E+06,1.10E+06,8.88E+05,3922,3107,1103,4262,1.18E+05,16000
2/15/1999,1,72.44,72.32,93.08,93.08,66.39,66.39,66.39,170.28,117.11,58.52,37.86,12.76,23.53,23.53,18.12,31353,54055,14750,9856.4,2734.2,4333.6,2397.9,4323.3,5685.3,4124.4,4803.4,2297.7,703.16,472.59,1112.7,2.84E+06,3.75E+06,5.48E+05,7.58E+05,0,1.91E+05,1.88E+05,1.99E+06,1.68E+06,7.04E+05,4.56E+05,7.04E+05,11938,19264,2.45E+05,11140,15327,7830,7635.9,1477,1618,714,2241,3965,1180,1907,1164,388,269,626,16532,26976,11299,4238,1477,2999,3978,4393,8490,1529,2812,53,484,252,523,54,21,3,0,0,43.27,19.404,55,57.2,31.447,9.2641,11.287,3.0644,3.86,45.06,0.02657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4497,5.30E+05,188.34,0,0,70,5.2598,0,0,0,85,1.05E+05,0,0,0,0,0,0,2677,153,-179,0,-398,-1903,-972,17.833,0,0,0,0,31836,4761,-511,0,1.95E+06,1.10E+06,8.88E+05,3922,3107,523,4288,1.09E+05,15900
2/16/1999,1,75.29,73.7,94.2,94.2,66.39,66.39,66.39,170.64,117.88,58.52,37.86,12.76,23.53,23.53,18.18,26116,46849,15940,9856.4,2522.6,4333.6,2329.2,3849,5369.7,2913.6,4803.4,2327,700.5,460.47,1026.7,2.83E+06,3.73E+06,5.42E+05,7.58E+05,0,1.92E+05,1.85E+05,1.99E+06,1.67E+06,7.04E+05,4.55E+05,7.06E+05,11704,19264,2.45E+05,13195,18630,8462,7635.9,1431,1612,700,2362,5042,1461,2260,1208,368,256,537,16784,25656,11482,4386,1431,3002,2304,3235,7861,1461,2966,78,486,254,500,0,21,8,0,0,43.27,19.404,55,57.2,31.447,1.544,1.8812,4.9031,6.1761,58.925,1.4613,0.86969,0.0096212,0,0,0.29748,0.10167,0,0,0.15915,0.026763,0.0025082,0,0,0,5.7776,5.30E+05,186.76,0,0,70,5.7721,0,0,0,85,1.05E+05,0,0,0,0,0,0,2814,129,-182,0,322,-1623,-971,-18.5,0,0,0,0,24724,5115,862,0,1.95E+06,1.10E+06,8.88E+05,3922,3107,189,4279,1.01E+05,15400
2/17/1999,1,76.99,76.66,98.4,98.4,68.39,68.39,68.39,177.59,121.99,59.22,39.09,12.91,24.18,24.18,18.18,24194,43142,42151,9856.4,2455.3,4333.6,2228.8,3866.6,5950.5,2429.1,4016.8,2551.1,762.31,475.28,1115.5,2.84E+06,3.72E+06,5.43E+05,7.65E+05,0,1.95E+05,1.89E+05,1.99E+06,1.67E+06,7.04E+05,4.53E+05,7.08E+05,11448,19264,2.45E+05,21150,19081,22376,7635.9,4992,2981,2385,3752,6908,2176,2408,1341,359,256,671,17640,27676,21746,8947,4992,3005,523,3070,6908,1907,3125,153,487,254,481,0,21,3,0,0,43.27,19.404,55,57.2,31.447,9.2641,11.287,5.5159,6.9481,62.391,0.02657,2.1175,0.50993,0,0,0,0,0.60395,0.3267,0,0,0.025082,0,0,0,5.6308,5.30E+05,182.98,0,0,70,5.8413,0,0,0,85,1.05E+05,0,0,0,0,0,0,6385,128,-155,0,793,-1253,-969,-40.708,0,0,0,0,7924,4444,1551,0,1.96E+06,1.10E+06,8.88E+05,3922,3107,81,4160,1.05E+05,14900
2/18/1999,1,78.61,77.44,99.84,99.84,69.39,69.39,69.39,179.27,122.76,59.87,39.11,12.91,24.18,24.18,18.24,22265,38382,29530,9856.4,2503.6,4333.6,2326,4369.5,6223.9,2026.4,3658.3,2459,708.48,453.74,1119,2.83E+06,3.70E+06,5.17E+05,7.70E+05,0,1.97E+05,1.89E+05,1.99E+06,1.67E+06,7.05E+05,4.52E+05,7.08E+05,11448,19264,2.45E+05,18677,21199,15676,7635.9,3576,2338,1375,3650,6371,2344,2299,1281,415,254,494,24748,29077,28833,6176,3576,3002,699,3806,6934,2102,3253,115,490,252,499,23,21,0,0,0,42.483,19.051,54,56.16,30.875,9.2641,11.287,4.2902,5.4041,51.993,0.34541,0.063021,0,0,0,0,0.064702,0,0,0.14713,0.0020587,0,0,0,0,5.8073,5.30E+05,180.29,0,0,70,5.9758,0,0,0,85,1.05E+05,0,0,0,0,0,0,3631,-246,-152,0,490,-1010,-960,-22.25,0,0,0,0,22816,2438,1795,0,1.96E+06,1.10E+06,8.88E+05,3922,3107,64,4257,1.29E+05,13800
2/19/1999,1,79.56,80.06,101.64,101.64,70.39,70.39,70.39,181.84,124.3,61.13,39.15,12.91,24.18,24.18,18.24,28676,67277,28422,16345,2266.3,4333.6,1886.6,4019.1,5568.3,3043.8,3218.2,2371.8,674.58,432.2,840.83,2.82E+06,3.69E+06,5.03E+05,7.70E+05,0,1.98E+05,1.89E+05,1.99E+06,1.67E+06,7.04E+05,4.52E+05,7.13E+05,11073,19248,2.45E+05,29903,19797,15088,7635.9,3063,2258,1297,3306,5800,1736,2299,1167,382,248,754,25307,25641,21955,6047,3063,3000,1000,3233,6363,2811,3253,101,494,254,509,76,21,13,0,0,43.27,19.404,55,57.2,31.447,6.1761,7.5247,4.9031,6.1761,31.196,0,0.69323,0.15394,0,0,0,0,0.18906,0.15246,0,0,0,0,0,0,5.6331,5.30E+05,179.42,0,0,70,5.8186,0,0,0,85,1.05E+05,0,0,0,0,0,0,3578,207,-160,0,896,-613,-942,-55.292,0,0,0,0,40552,2252,1792,0,1.96E+06,1.10E+06,8.88E+05,3922,3107,0,4270,1.37E+05,14000
2/20/1999,1,81.35,80.98,102.24,102.24,70.75,70.75,70.75,182.08,124.3,61.13,39.15,12.91,24.18,24.18,18.24,26381,52942,24108,16345,6570.5,4333.6,12560,9659.8,14010,2766.7,3923.3,2471.3,679.9,434.22,1133.1,2.80E+06,3.68E+06,4.96E+05,7.70E+05,0,1.99E+05,1.91E+05,1.99E+06,1.67E+06,7.01E+05,4.52E+05,7.15E+05,10828,19216,2.46E+05,18527,22250,12798,7635.9,2471,2222,1102,3263,5911,1850,2299,1076,369,240,565,25062,24572,16484,5167,2471,3001,1001,4799,6475,2788,3253,86,493,254,510,38,21,32,0,0,43.27,19.404,55,57.2,31.447,1.544,1.8812,3.6773,4.6321,27.729,0.85023,0,0,0,0,0.40077,0.2052,0,0,0.16515,0,0.0025082,0.027784,0.036027,0,6.3143,5.30E+05,177.82,0,0,70,6.4886,0,0,0,85,1.05E+05,0,0,0,0,0,0,2983,149,-151,0,-483,-867,-937,-138.38,0,0,0,0,45802,2325,5919,0,1.96E+06,1.10E+06,8.88E+05,3922,3107,68,4267,1.34E+05,14100
2/21/1999,1,82.48,84.24,105.34,105.34,72.15,72.15,72.15,184.78,128.3,62.48,40.15,13.42,25.49,25.49,18.36,31876,69639,32133,16345,13669,4333.6,10602,14693,17791,5118.6,3867.3,2431.3,658.63,418.06,988.72,2.79E+06,3.68E+06,5.01E+05,7.82E+05,0,1.99E+05,1.95E+05,1.99E+06,1.67E+06,7.01E+05,4.45E+05,7.17E+05,10676,19280,2.46E+05,24752,22520,17058,6046.3,4786,2423,2860,3775,6432,2153,2285,1201,415,288,575,24793,23829,14500,6394,4786,3002,1014,3629,6432,1778,3440,79,491,254,540,0,21,0,0,0,43.27,19.404,55,57.2,31.447,9.2641,11.287,4.9031,6.1761,55.459,0.079709,1.6638,0.51474,0,0,0,0.0055459,0.53043,0.35937,0,0,0.072739,0,0,0,6.2046,5.30E+05,177.01,0,0,70,6.7008,0,0,0,85,1.05E+05,0,0,0,0,0,0,5042,164,-102,0,662,-881,-951,-125.08,0,0,0,0,47066,3631,5408,0,1.96E+06,1.10E+06,8.88E+05,3922,3107,64,4270,1.36E+05,14300
2/22/1999,1,83.32,86.22,107.04,107.04,72.52,72.52,72.52,190.11,130.62,63.08,41.03,13.42,25.49,25.49,18.42,29221,52438,23679,16345,7447.1,4333.6,5368.2,7678.2,10441,5454.3,5565.4,2368.6,638.69,416.71,1123.2,2.77E+06,3.68E+06,4.99E+05,7.84E+05,0,1.99E+05,1.96E+05,1.99E+06,1.67E+06,7.01E+05,4.43E+05,7.19E+05,10435,19248,2.45E+05,15638,20443,12570,6046.3,2660,1721,1550,3343,5256,1649,2449,1104,369,240,564,22696,19134,13383,5122,2660,3000,1010,3502,6392,1663,3480,77,490,254,580,0,21,27,0,0,43.27,19.404,55,57.2,31.447,12.352,15.049,5.5159,6.9481,34.662,0.02657,1.0083,0,0,0,0,0,0.026259,0,0,0,0,0,0,0,6.045,5.30E+05,177.5,0,0,70,6.4328,0,0,0,85,1.05E+05,0,0,0,0,0,0,3531,200,-130,0,656,-844,-958,-152.96,0,0,0,0,56874,4589,4721,0,1.96E+06,1.10E+06,8.88E+05,3922,3107,497,4285,1.36E+05,15000
2/23/1999,1,83.5,88.12,107.86,107.86,72.62,72.62,72.62,192.02,130.86,63.08,41.27,13.42,25.49,25.49,18.48,28892,46620,18455,16345,4793.4,4333.6,3802.8,5817,7138.4,4421.1,4885,2215.3,639.36,400.56,990.12,2.78E+06,3.69E+06,4.98E+05,7.85E+05,0,1.99E+05,1.96E+05,1.99E+06,1.67E+06,7.00E+05,4.39E+05,7.21E+05,10310,19201,2.45E+05,13598,22441,9797,6046.3,2111,1966,1099,2682,5101,1467,2057,1043,356,229,588,13320,20739,10469,4714,2111,3000,1009,3732,5663,1601,3732,119,418,250,605,0,21,8,0,0,43.27,19.404,55,57.2,31.447,6.1761,7.5247,6.1288,7.7201,31.196,0,0.61761,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8637,5.30E+05,177.13,0,0,70,6.2028,0,0,0,85,1.05E+05,0,0,0,0,0,0,2779,179,-160,0,700,-1216,-963,-120,0,0,0,0,63138,6083,4082,0,1.97E+06,1.10E+06,8.88E+05,3922,3107,1343,4288,1.31E+05,15600
2/24/1999,1,84.33,88.84,108.48,108.48,73.29,73.29,73.29,192.38,131.63,63.73,41.27,13.42,25.49,25.49,18.54,26708,44003,17690,16345,3618.8,4333.6,2946.1,4535.6,8683.6,3253,4188.2,2435.4,608.12,403.92,1001.4,2.77E+06,3.69E+06,4.97E+05,7.86E+05,0,1.99E+05,1.96E+05,1.98E+06,1.67E+06,7.00E+05,4.37E+05,7.23E+05,10269,19185,2.45E+05,13038,22203,9391,6046.3,1807,1861,871,2400,4837,1351,2373,1182,352,222,564,13469,19935,9687,4978,1807,3001,1010,3539,4837,1538,3750,146,372,227,602,31,21,24,0,0,43.27,19.404,55,57.2,31.447,18.528,22.574,7.3546,9.2641,58.925,0.15942,0.025208,0,0,0,0.09916,0,0,0,0.036033,0.0082348,0,0,0,0,5.8472,5.30E+05,177.23,0,0,70,5.9546,0,0,0,85,1.05E+05,0,0,0,0,0,0,2204,173,-161,0,786,-662,-968,-84.25,0,0,0,0,54951,5930,4107,0,1.97E+06,1.10E+06,8.88E+05,3922,3107,2768,4297,1.20E+05,15000
2/25/1999,1,85.92,93.28,109.44,109.44,73.29,73.29,73.29,193.51,132.41,65.04,41.72,13.55,26.14,26.14,18.54,22702,37304,19301,16345,2937.1,4333.6,2518.3,4496.1,9900.1,2676.5,3940.7,2128.9,570.24,378.34,910.55,2.78E+06,3.71E+06,4.99E+05,7.88E+05,0,1.99E+05,1.96E+05,1.98E+06,1.67E+06,7.00E+05,4.34E+05,7.25E+05,10231,19502,2.45E+05,15970,29612,10246,6046.3,2205,2093,1017,2999,4468,1415,2187,1108,364,238,557,13415,18558,9380,6146,2205,3000,1009,3514,4468,1442,3574,199,382,77,604,0,21,67,0,0,43.27,19.404,55,57.2,31.447,13.896,16.931,3.0644,3.86,45.06,0.29227,1.2856,0.14432,0,0,0,0.0036972,0.17856,0.059895,0,0.022646,0.062706,0.017978,0.013382,0,5.964,5.30E+05,176.12,0,0,70,6.0492,0,0,0,85,1.05E+05,0,0,0,0,0,0,1873,165,-160,0,747,-587,-969,-78.875,0,0,0,0,48925,5185,447,0,1.97E+06,1.10E+06,8.88E+05,3922,3107,2883,4262,1.12E+05,13800
2/26/1999,1,86.1,94.2,111.12,111.12,74.42,74.42,74.42,195.31,134.48,65.74,41.76,13.55,26.14,26.14,18.54,20769,30705,17877,5078.6,2500.7,4333.6,2251,3079.3,6198.3,2140.8,3959,2221,571.57,374.97,933.08,2.78E+06,3.71E+06,4.99E+05,7.90E+05,0,1.99E+05,1.96E+05,1.98E+06,1.67E+06,7.00E+05,4.31E+05,7.25E+05,10231,19502,2.45E+05,13492,24188,9490,6046.3,1943,1988,868,2724,4469,1197,2138,956,350,211,640,13128,24902,9242,5791,1943,3003,1009,3920,4469,1439,3553,179,390,91,578,77,21,8,0,0,43.27,19.404,55,57.2,31.447,4.6321,5.6435,5.5159,6.9481,38.128,0,0.18906,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7851,5.30E+05,175.95,0,0,70,5.8072,0,0,0,85,1.05E+05,0,0,0,0,0,0,1988,177,-183,0,364,-758,-970,-135.71,0,0,0,0,39750,4336,-471,0,1.98E+06,1.10E+06,8.88E+05,3922,3107,3308,4279,1.08E+05,12800
2/27/1999,1,86.25,94.3,111.84,111.84,74.82,74.82,74.82,196.03,134.72,65.74,41.84,13.55,26.14,26.14,18.6,19411,27610,16340,5078.6,2272.2,4333.6,2126.4,4160.6,4966.3,1719.5,3737.1,2197.4,584.86,407.96,1035.9,2.78E+06,3.70E+06,4.98E+05,7.91E+05,0,1.99E+05,1.95E+05,1.98E+06,1.67E+06,6.99E+05,4.29E+05,7.28E+05,10053,19727,2.45E+05,11461,21457,8674,6046.3,1683,1833,725,2161,4443,1140,2344,972,343,208,543,11919,25373,9465,5124,1683,3001,1009,4188,4444,1220,3317,187,390,210,563,31,21,8,0,0,43.27,19.404,55,57.2,31.447,12.352,15.049,5.5159,6.9481,27.729,0,0.16386,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6116,5.30E+05,175.75,0,0,70,5.5749,0,0,0,85,1.05E+05,0,0,0,0,0,0,1947,167,-181,0,19,-585,-970,-117,0,0,0,0,37925,3884,-474,0,1.98E+06,1.10E+06,8.88E+05,3922,3107,3930,4290,1.04E+05,12200
2/28/1999,1,89.01,94.7,112.2,112.2,74.82,74.82,74.82,196.27,134.72,65.74,41.84,13.55,26.14,26.14,18.66,18032,26443,16699,5078.6,1976.4,4333.6,1939.4,3178.7,4409.7,1567.9,1665.9,2148.5,572.23,418.73,1023.9,2.79E+06,3.71E+06,4.96E+05,7.92E+05,0,1.99E+05,1.94E+05,1.97E+06,1.66E+06,7.00E+05,4.28E+05,7.29E+05,10002,19856,2.45E+05,18968,30419,8865,9956.4,1536,1746,625,1882,3947,1115,1457,979,366,213,602,12795,26077,9874,5437,1536,3003,1008,3568,4451,955,1931,446,390,145,627,0,21,29,0,0,43.27,19.404,55,57.2,31.447,9.2641,11.287,6.7417,8.4921,79.722,0.63767,0.5798,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0809,5.30E+05,174.25,0,0,70,5.3519,0,0,0,85,1.05E+05,0,0,0,0,0,0,1708,164,-183,0,274,-550,-972,-77,0,0,0,0,33460,4174,-462,0,1.99E+06,1.10E+06,8.88E+05,3922,3107,2344,4299,1.01E+05,11900
