set Zone5Generators :=
RATHDRUM_1 RATHDRUM_2 RATHDRUMPWR_CTG1 RATHDRUMPWR_STG1 RUPERT_1002 ALDEN_BAILEY_LOKI BEAVER_1 BEAVER_2 BEAVER_3 BEAVER_4 BEAVER_5 BEAVER_6 BEAVER_7 BEAVER_8 BOARDMAN_1 COYOTE_SPRINGS_1_GEN_1 COYOTE_SPRINGS_1_GEN_2 COYOTE_SPRINGS_2_GEN_1 COYOTE_SPRINGS_2_GEN_2 HERMISTON_1 HERMISTON_2 HERMISTON_3 HERMISTON_4 HERMISTON_PWR_CTG1 HERMISTON_PWR_CTG2 HERMISTON_PWR_STG1 KLAMATH_COGEN_CT1 KLAMATH_COGEN_CT2 KLAMATH_COGEN_ST1 KLAMATH_EXPANSION_GT1 KLAMATH_EXPANSION_GT2 KLAMATH_EXPANSION_GT3 KLAMATH_EXPANSION_GT4 OSU_ENERGY_CENTER_CTG OSU_ENERGY_CENTER_STG PORT_WESTWARD_1_GEN_1 PORT_WESTWARD_1_GEN_2 BIOTECH_LS_BLS1 BOULDER_PARK_1 BOULDER_PARK_2 BOULDER_PARK_3 BOULDER_PARK_4 BOULDER_PARK_5 BOULDER_PARK_6 TRANSALTA_CENTRALIA_1 TRANSALTA_CENTRALIA_2 TRANSALTA_CENTRALIA_CC CHEHALIS_CA CHEHALIS_CT1 CHEHALIS_CT2 CRYSTAL_MOUNTAIN_1 ENCOGEN_CTG1 ENCOGEN_CTG2 ENCOGEN_CTG3 ENCOGEN_STG FERNDALE_CT1A FERNDALE_CT1B FERNDALE_ST1 FREDERICKSON_1 FREDERICKSON_2 FREDERICKSON_PWR_FICT FREDERICKSON_PWR_FIST FREDONIA_1 FREDONIA_2 FREDONIA_3 FREDONIA_4 GOLDENDALE_G1 GOLDENDALE_G2 GRAYS_HARBOR_CT1 GRAYS_HARBOR_CT2 GRAYS_HARBOR_ST1 GRIMES_WAY_1 GRIMES_WAY_2 GRIMES_WAY_3 MARCH_POINT_GTG1 MARCH_POINT_GTG2 MARCH_POINT_GTG3 MARCH_POINT_STG1 MINT_FARM_1STG MINT_FARM_CTG1 NORTHEAST_1 RIVER_ROAD SUMAS_GEN1 SUMAS_GEN2 UNIV_OF_WA_DG3 UNIV_OF_WA_DG4 UNIV_OF_WA_DG5 UNIV_OF_WA_DG6 UNIV_OF_WA_DG7 UNIV_OF_WA_TG2 WHITEHORN_2 WHITEHORN_3 GRAND_COULEE_PS SLACK PNWH COLUMBIA_2 ;

set WECCImports :=
P3I P8I P14I P65I P66I ;

set Coal :=
BOARDMAN_1 TRANSALTA_CENTRALIA_1 TRANSALTA_CENTRALIA_2 ;

set Nuclear :=
COLUMBIA_2 ;

set Oil :=
CRYSTAL_MOUNTAIN_1 GRIMES_WAY_3 UNIV_OF_WA_DG3 UNIV_OF_WA_DG4 UNIV_OF_WA_DG5 UNIV_OF_WA_DG6 UNIV_OF_WA_DG7 ;

set PSH :=
GRAND_COULEE_PS ;

set Slack :=
SLACK ;

set Hydro :=
PNWH ;

set Ramping :=
PNWH P3I P8I P14I P65I P66I ;

set Gas :=
RATHDRUM_1 RATHDRUM_2 RATHDRUMPWR_CTG1 RATHDRUMPWR_STG1 RUPERT_1002 ALDEN_BAILEY_LOKI BEAVER_1 BEAVER_2 BEAVER_3 BEAVER_4 BEAVER_5 BEAVER_6 BEAVER_7 BEAVER_8 COYOTE_SPRINGS_1_GEN_1 COYOTE_SPRINGS_1_GEN_2 COYOTE_SPRINGS_2_GEN_1 COYOTE_SPRINGS_2_GEN_2 HERMISTON_1 HERMISTON_2 HERMISTON_3 HERMISTON_4 HERMISTON_PWR_CTG1 HERMISTON_PWR_CTG2 HERMISTON_PWR_STG1 KLAMATH_COGEN_CT1 KLAMATH_COGEN_CT2 KLAMATH_COGEN_ST1 KLAMATH_EXPANSION_GT1 KLAMATH_EXPANSION_GT2 KLAMATH_EXPANSION_GT3 KLAMATH_EXPANSION_GT4 OSU_ENERGY_CENTER_CTG OSU_ENERGY_CENTER_STG PORT_WESTWARD_1_GEN_1 PORT_WESTWARD_1_GEN_2 BIOTECH_LS_BLS1 BOULDER_PARK_1 BOULDER_PARK_2 BOULDER_PARK_3 BOULDER_PARK_4 BOULDER_PARK_5 BOULDER_PARK_6 TRANSALTA_CENTRALIA_CC CHEHALIS_CA CHEHALIS_CT1 CHEHALIS_CT2 ENCOGEN_CTG1 ENCOGEN_CTG2 ENCOGEN_CTG3 ENCOGEN_STG FERNDALE_CT1A FERNDALE_CT1B FERNDALE_ST1 FREDERICKSON_1 FREDERICKSON_2 FREDERICKSON_PWR_FICT FREDERICKSON_PWR_FIST FREDONIA_1 FREDONIA_2 FREDONIA_3 FREDONIA_4 GOLDENDALE_G1 GOLDENDALE_G2 GRAYS_HARBOR_CT1 GRAYS_HARBOR_CT2 GRAYS_HARBOR_ST1 GRIMES_WAY_1 GRIMES_WAY_2 MARCH_POINT_GTG1 MARCH_POINT_GTG2 MARCH_POINT_GTG3 MARCH_POINT_STG1 MINT_FARM_1STG MINT_FARM_CTG1 NORTHEAST_1 RIVER_ROAD SUMAS_GEN1 SUMAS_GEN2 UNIV_OF_WA_TG2 WHITEHORN_2 WHITEHORN_3 ;

set zones :=
PNW ;

param SimHours := 8760;
param SimDays:= 365;

param HorizonHours := 48;

param HorizonDays := 2;

param:	typ	zone	netcap 	seg1	seg2	seg3	mincap	ramp	minu	mind	var_om	no_load	st_cost	:=
PNW	51	16742.228200501973	1063.504356190314	0	509.8
PNW	52	17033.471592476857	1139.7101680232565	0	509.8
PNW	53	17725.721100830368	1048.1930922583897	0	509.8
PNW	54	19512.3003892448	1158.9203447699947	0	509.8
PNW	55	22631.08374201648	1363.3380982923354	0	509.8
PNW	56	24291.059255300028	1260.7903602124616	0	509.8
PNW	57	24121.86324364831	1114.412098387978	0	509.8
PNW	58	23343.12477756074	951.8851509086812	0	509.8
PNW	59	22347.13976246388	1163.4775028105305	0	509.8
PNW	60	21583.851663489004	1021.3976653974696	0	509.8
PNW	61	20886.11549696431	861.0691692488497	0	509.8
PNW	62	20427.489844375083	789.5568430742943	0	509.8
PNW	63	20095.510449039248	575.2535649629649	0	509.8
PNW	64	20413.226945231767	497.8753570124034	0	509.8
PNW	65	21929.68590076081	580.5118242405058	0	509.8
PNW	66	23787.130749461125	547.4665837967241	0	509.8
PNW	67	23866.100163446838	530.9673368254535	0	509.8
PNW	68	23526.152928036157	484.4297951912453	0	509.8
PNW	69	22722.983126853713	392.10255252910616	0	509.8
PNW	70	21134.28920503987	405.7740266507122	0	509.8
PNW	71	19114.25534936666	294.4625195422854	0	509.8
PNW	72	17685.04090407428	198.65314037975318	0	509.8
PNW	73	16198.228036411712	496.7630108469679	0	509.8
PNW	74	15855.333997181417	417.2375582362337	0	509.8
PNW	75	15840.026900227818	371.32304136930003	0	509.8
PNW	76	16017.436185064029	352.91480912561315	0	509.8
PNW	77	16629.807812819112	360.7165052982351	0	509.8
PNW	78	18072.63091539875	281.26962201903274	0	509.8
PNW	79	20871.67664313897	150.11784088545602	0	509.8
PNW	80	22410.78137484482	112.80640417529101	0	509.8
PNW	81	22206.38895013384	175.5578134098798	0	509.8
PNW	82	21733.12127034272	284.01946590295984	0	509.8
PNW	83	21293.644657210647	323.24007964539237	0	509.8
PNW	84	20849.230784960677	308.3202181861265	0	509.8
PNW	85	20429.82004162089	234.9701276557206	0	509.8
PNW	86	20071.28227142172	122.89439830305624	0	509.8
PNW	87	19846.37820972665	24.86643456660769	0	509.8
PNW	88	20066.08074693512	47.89440283594117	0	509.8
PNW	89	21275.40023877653	58.33594839085703	0	509.8
PNW	90	22529.751368639223	98.4522249994657	0	509.8
PNW	91	22353.409086626943	55.86108997427521	0	509.8
PNW	92	21764.982532690792	55.27183797032711	0	509.8
PNW	93	20815.73860950767	8.603079257641536	0	509.8
PNW	94	19170.63143066758	4.242614428425965	0	509.8
PNW	95	17468.102080024775	11.313638475802572	0	509.8
PNW	96	16199.668867966491	11.195788075012953	0	509.8
PNW	97	15627.933048171404	0.05563053365341791	0	509.8
PNW	98	15272.267355121912	0.06490228926232086	0	509.8
PNW	99	15182.615757385436	0.2781526682670896	0	509.8
PNW	100	15327.11705196045	0.3986854911828279	0	509.8
PNW	101	15922.448484417517	0.3523267131383127	0	509.8
PNW	102	17302.413955102067	0.5563053365341792	0	509.8
PNW	103	19793.1696982356	0.3152396907027012	0	509.8
PNW	104	21400.54375131771	0.3356375534843988	0	509.8
PNW	105	21361.78337459	0.4635877804451485	0	509.8
PNW	106	20988.976463278545	0.8066427379745598	0	509.8
PNW	107	20637.95246265241	0.23179389022257424	0	509.8
PNW	108	20343.39513562839	0.03708702243561191	0	509.8
PNW	109	20041.818165561766	0.0	0	509.8
PNW	110	19800.70576865087	0.0	0	509.8
PNW	111	19623.567285590427	0.0	0	509.8
PNW	112	19811.737714913997	0.0	0	509.8
PNW	113	20934.277854537784	0.0	0	509.8
PNW	114	22100.624169176746	0.0	0	509.8
PNW	115	21830.103745737524	0.0	0	509.8
PNW	116	21121.154781620062	0.0	0	509.8
PNW	117	20201.763445840126	0.1390763341335448	0	509.8
PNW	118	18844.787434493417	0.03708702243561191	0	509.8
PNW	119	17547.117007223587	0.03708702243561191	0	509.8
PNW	120	16437.113443819315	0.04635877804451485	0	509.8
PNW	121	15214.582274819511	0.05563053365341791	0	509.8
PNW	122	14799.583431987241	0.06490228926232086	0	509.8
PNW	123	14547.814466474785	0.2781526682670896	0	509.8
PNW	124	14538.897435644485	0.3986854911828279	0	509.8
PNW	125	14828.681389070014	0.3523267131383127	0	509.8
PNW	126	15522.682053711875	0.5563053365341792	0	509.8
PNW	127	16524.997052787632	0.3152396907027012	0	509.8
PNW	128	17372.67912231708	0.3356375534843988	0	509.8
PNW	129	17792.48600027767	0.4635877804451485	0	509.8
PNW	130	18118.08417392157	0.8066427379745598	0	509.8
PNW	131	18313.553279259642	0.23179389022257424	0	509.8
PNW	132	18261.48118656581	0.03708702243561191	0	509.8
PNW	133	18064.821971476245	0.0	0	509.8
PNW	134	17795.417154128078	0.0	0	509.8
PNW	135	17633.163742967034	0.0	0	509.8
PNW	136	17766.256951590145	0.0	0	509.8
PNW	137	18673.465293311365	0.0	0	509.8
PNW	138	19899.09204114001	0.0	0	509.8
PNW	139	19836.689879544097	0.0	0	509.8
PNW	140	19356.42181737084	0.0	0	509.8
PNW	141	18793.712259427968	0.1390763341335448	0	509.8
PNW	142	18004.911073440562	0.03708702243561191	0	509.8
PNW	143	16872.825200682862	0.03708702243561191	0	509.8
PNW	144	15834.397954912603	0.04635877804451485	0	509.8
PNW	145	15225.900333224376	1.4092215136980712	0	509.8
PNW	146	14875.630864643277	3.17074840582066	0	509.8
PNW	147	14774.091916436697	5.519450928650769	0	509.8
PNW	148	14902.37975506704	6.2475486883291405	0	509.8
PNW	149	15311.091070849918	6.905185439519519	0	509.8
PNW	150	16156.016915640212	12.565558497141126	0	509.8
PNW	151	17382.710640912912	15.313540404054393	0	509.8
PNW	152	18498.99819533372	12.377662306514196	0	509.8
PNW	153	19013.246994618345	21.373192957753986	0	509.8
PNW	154	19272.018324046163	16.018151160903432	0	509.8
PNW	155	19144.7955178312	9.653167346432806	0	509.8
PNW	156	18757.288407301567	4.345099667235715	0	509.8
PNW	157	18375.94430112064	5.989191433216803	0	509.8
PNW	158	18023.765717128943	6.106626559358303	0	509.8
PNW	159	17807.2771735231	2.9123911297092726	0	509.8
PNW	160	17966.282845963902	6.693802190065838	0	509.8
PNW	161	19215.338493493316	93.10256836336944	0	509.8
PNW	162	21100.213674619656	366.4445668951879	0	509.8
PNW	163	21328.878084558608	298.5200906517076	0	509.8
PNW	164	20981.796534371813	173.96839604521784	0	509.8
PNW	165	20256.28709253652	84.95257042995716	0	509.8
PNW	166	19085.983345211072	202.71651438708275	0	509.8
PNW	167	17528.29847830876	257.37082316849063	0	509.8
PNW	168	16357.424538138377	80.18470403982434	0	509.8
PNW	169	15553.065167166766	0.05563053365341791	0	509.8
PNW	170	15276.093481686135	0.06490228926232086	0	509.8
PNW	171	15294.061852587009	0.2781526682670896	0	509.8
PNW	172	15536.692475953923	0.3986854911828279	0	509.8
PNW	173	16242.821234165907	0.3523267131383127	0	509.8
PNW	174	17776.02610128015	0.5563053365341792	0	509.8
PNW	175	20615.448979626264	0.3152396907027012	0	509.8
PNW	176	22326.078102646334	0.3356375534843988	0	509.8
PNW	177	22218.75965728418	0.4635877804451485	0	509.8
PNW	178	21695.427547068444	0.8066427379745598	0	509.8
PNW	179	21131.001979344644	0.23179389022257424	0	509.8
PNW	180	20472.688979940824	0.03708702243561191	0	509.8
PNW	181	19875.07252220228	0.0	0	509.8
PNW	182	19356.494818388503	0.0	0	509.8
PNW	183	18976.480785841097	0.0	0	509.8
PNW	184	19234.241729568435	0.0	0	509.8
PNW	185	20773.898149907225	0.0	0	509.8
PNW	186	22662.76665039744	0.0	0	509.8
PNW	187	22793.41097105697	0.0	0	509.8
PNW	188	22375.93569203437	0.0	0	509.8
PNW	189	21583.7519519372	0.1390763341335448	0	509.8
PNW	190	20043.154121221283	0.03708702243561191	0	509.8
PNW	191	18190.387107176284	0.03708702243561191	0	509.8
PNW	192	16816.967929809398	0.04635877804451485	0	509.8
PNW	193	16166.651591631155	0.05563053365341791	0	509.8
PNW	194	15904.331689581215	0.06490228926232086	0	509.8
PNW	195	15882.694859368803	0.2781526682670896	0	509.8
PNW	196	16102.101022857783	0.3986854911828279	0	509.8
PNW	197	16779.79371624406	0.3523267131383127	0	509.8
PNW	198	18360.157035182467	0.5563053365341792	0	509.8
PNW	199	21386.90249807257	0.3152396907027012	0	509.8
PNW	200	23058.67482012757	0.3356375534843988	0	509.8
PNW	201	22784.61930160121	0.4635877804451485	0	509.8
PNW	202	22060.24764274034	0.8066427379745598	0	509.8
PNW	203	21315.491672298478	0.23179389022257424	0	509.8
PNW	204	20676.103245119462	0.03708702243561191	0	509.8
PNW	205	20116.603696645714	0.0	0	509.8
PNW	206	19646.996777133736	0.0	0	509.8
PNW	207	19335.91077993925	0.0	0	509.8
PNW	208	19689.89739342323	0.0	0	509.8
PNW	209	21304.68307972086	0.0	0	509.8
PNW	210	23203.5105115438	0.0	0	509.8
PNW	211	23307.251058088408	0.0	0	509.8
PNW	212	22866.72116213484	0.0	0	509.8
PNW	213	22123.995269745898	0.1390763341335448	0	509.8
PNW	214	20652.678183579974	0.03708702243561191	0	509.8
PNW	215	18614.874967922267	0.03708702243561191	0	509.8
PNW	216	17189.896972166647	0.04635877804451485	0	509.8
PNW	217	15808.163105674324	741.6289400069836	0	509.8
PNW	218	15555.392301937683	838.1195867413585	0	509.8
PNW	219	15577.04808837876	1040.5250997918254	0	509.8
PNW	220	15836.987856790136	1115.0843242093317	0	509.8
PNW	221	16498.905165335873	1025.5446680352734	0	509.8
PNW	222	18224.383797406867	1133.8794245397355	0	509.8
PNW	223	21295.54444262048	1333.880301024149	0	509.8
PNW	224	22904.251189058832	1233.548323277278	0	509.8
PNW	225	22687.128897815757	1090.3328727662142	0	509.8
PNW	226	21904.60223181727	931.3176630396138	0	509.8
PNW	227	21056.873763785195	1138.3381155618215	0	509.8
PNW	228	20249.92187994485	999.3282129299088	0	509.8
PNW	229	19578.674745816872	842.4639523526224	0	509.8
PNW	230	19166.440527984083	772.4968009291179	0	509.8
PNW	231	18862.110641843617	562.82399748025	0	509.8
PNW	232	19189.875449783984	487.117709037871	0	509.8
PNW	233	20605.499831931014	567.9686409672722	0	509.8
PNW	234	22400.45968728386	535.6374126932459	0	509.8
PNW	235	22505.413019200765	519.4946667784384	0	509.8
PNW	236	22168.73388595882	473.9626669599671	0	509.8
PNW	237	21397.49172032516	383.63034925450484	0	509.8
PNW	238	19851.935316455365	397.0064223207632	0	509.8
PNW	239	17925.450661259856	288.10003527325415	0	509.8
PNW	240	16561.278048086246	194.36081997638058	0	509.8
PNW	241	16397.853688349227	50.724753372373236	0	509.8
PNW	242	16085.596942635972	21.66816850361083	0	509.8
PNW	243	16079.369264066341	19.770226815512945	0	509.8
PNW	244	16263.896225850976	60.485596739908026	0	509.8
PNW	245	16895.439151842038	27.068264871649447	0	509.8
PNW	246	18417.04819999968	7.343227102904816	0	509.8
PNW	247	21273.894428592306	9.037817972805929	0	509.8
PNW	248	22865.328616307008	9.828627045426456	0	509.8
PNW	249	22648.66865853231	23.2723812799752	0	509.8
PNW	250	22146.48500913709	48.578271603831865	0	509.8
PNW	251	21699.210926146767	81.06922704368654	0	509.8
PNW	252	21217.100024723197	100.20680677348578	0	509.8
PNW	253	20794.82675645508	102.624423253594	0	509.8
PNW	254	20410.099760507317	151.94831466779942	0	509.8
PNW	255	20185.5707607162	270.93118793502344	0	509.8
PNW	256	20413.166048291998	201.31739534425228	0	509.8
PNW	257	21642.12976674122	366.6642758462664	0	509.8
PNW	258	23032.00004507921	535.8974173870587	0	509.8
PNW	259	22922.550955773753	809.0579324912358	0	509.8
PNW	260	22339.767352925024	1602.2544916820648	0	509.8
PNW	261	21390.54118744436	2008.7341198471224	0	509.8
PNW	262	19714.34107834384	2130.3508714457407	0	509.8
PNW	263	17964.733365965665	2486.446815748477	0	509.8
PNW	264	16689.000546331095	2524.7483342463565	0	509.8
PNW	265	16345.53001517386	1208.0971032141154	0	509.8
PNW	266	16006.632445605732	833.0210581840753	0	509.8
PNW	267	15913.315387036304	1072.9602536911436	0	509.8
PNW	268	16080.73292405767	1238.1668791342595	0	509.8
PNW	269	16701.826237256548	1225.0955145561732	0	509.8
PNW	270	18141.773790772044	1301.4038148019729	0	509.8
PNW	271	20738.334915441545	1434.8050154973685	0	509.8
PNW	272	22424.152398611088	1039.7266537547837	0	509.8
PNW	273	22390.38885655634	1131.7089591936112	0	509.8
PNW	274	21986.795925664424	1377.058798985714	0	509.8
PNW	275	21577.82805824921	1464.697132731617	0	509.8
PNW	276	21229.73537173617	1543.5480225368076	0	509.8
PNW	277	20865.29251666991	1541.963395147072	0	509.8
PNW	278	20573.84422664689	1479.8610336045801	0	509.8
PNW	279	20376.007899118158	1822.888730884605	0	509.8
PNW	280	20579.71215770266	1957.552315557917	0	509.8
PNW	281	21703.526551659503	1900.9475312942934	0	509.8
PNW	282	22897.315940081287	2050.658245235097	0	509.8
PNW	283	22609.817147605318	2166.813775131886	0	509.8
PNW	284	21897.56790827969	2250.6123417520994	0	509.8
PNW	285	20944.77330864752	2405.6612444881703	0	509.8
PNW	286	19540.81273530312	2809.4768682877116	0	509.8
PNW	287	18163.946573391917	3176.1745370314857	0	509.8
PNW	288	16992.902459429468	3528.0596392612592	0	509.8
PNW	289	16393.87495837324	384.1622110277168	0	509.8
PNW	290	16008.19455652214	674.8296992331043	0	509.8
PNW	291	15910.123326303821	1073.7405443876692	0	509.8
PNW	292	16012.814025611862	1691.847115431617	0	509.8
PNW	293	16434.677593106546	1858.0552150059327	0	509.8
PNW	294	17378.065016865654	1410.997701395784	0	509.8
PNW	295	18769.81084435729	1411.725852128365	0	509.8
PNW	296	19967.440548377526	1335.850251224329	0	509.8
PNW	297	20707.145923607186	1491.283688119118	0	509.8
PNW	298	21180.961837243358	1385.33706899146	0	509.8
PNW	299	21201.932043962694	780.5070016228779	0	509.8
PNW	300	20616.17806380733	618.8420103675833	0	509.8
PNW	301	19981.67325810382	540.8482942087917	0	509.8
PNW	302	19540.645750729884	434.72051591801176	0	509.8
PNW	303	19235.750896626672	488.5750817677017	0	509.8
PNW	304	19363.876253724757	412.09583690597765	0	509.8
PNW	305	20409.235011455	948.4748045882764	0	509.8
PNW	306	21895.45935877364	978.3584306707327	0	509.8
PNW	307	21723.88335787788	884.4254513623009	0	509.8
PNW	308	21068.950641559324	795.2980946572978	0	509.8
PNW	309	20313.031279085717	504.5928040477148	0	509.8
PNW	310	19347.62265045624	229.88592043101227	0	509.8
PNW	311	18106.960573983033	77.90874321911718	0	509.8
PNW	312	17030.935746739848	108.81011782352692	0	509.8
PNW	313	16298.679034981074	0.0	0	509.8
PNW	314	15951.615441760463	0.0	0	509.8
PNW	315	15828.321079704729	0.008495034391795109	0	509.8
PNW	316	15918.50775858901	0.08921389044888138	0	509.8
PNW	317	16329.25567438943	0.1051460874488246	0	509.8
PNW	318	17184.38766223277	0.1051460874488246	0	509.8
PNW	319	18508.04550947974	0.18129576274936016	0	509.8
PNW	320	19642.55425451665	0.07458874777095822	0	509.8
PNW	321	20324.716574643564	0.05744755298496775	0	509.8
PNW	322	20655.451957394165	0.1592748245013336	0	509.8
PNW	323	20584.2906824794	0.2611020936675016	0	509.8
PNW	324	20307.042356560814	0.3154382623464738	0	509.8
PNW	325	20000.667373956057	0.3154382623464738	0	509.8
PNW	326	19695.422497309883	0.3154382623464738	0	509.8
PNW	327	19523.715842932463	0.3154382623464738	0	509.8
PNW	328	19644.242707262238	0.25616650092787524	0	509.8
PNW	329	20756.957680307823	0.10154074945338147	0	509.8
PNW	330	22378.26338975823	0.4440887856003676	0	509.8
PNW	331	22350.88059522063	0.4524449923565957	0	509.8
PNW	332	21861.48425997309	0.1051460874488246	0	509.8
PNW	333	21040.32567714628	0.1051460874488246	0	509.8
PNW	334	19854.097917945644	0.1051460874488246	0	509.8
PNW	335	18352.99989278831	0.1051460874488246	0	509.8
PNW	336	17059.761168413897	0.17731235542056592	0	509.8
PNW	337	16346.358976458201	0.0	0	509.8
PNW	338	16128.191969491192	0.0	0	509.8
PNW	339	16119.388984744432	0.008495034391795109	0	509.8
PNW	340	16353.157036333383	0.08921389044888138	0	509.8
PNW	341	16963.301567974846	0.1051460874488246	0	509.8
PNW	342	18513.137005797842	0.1051460874488246	0	509.8
PNW	343	21344.253106577213	0.18129576274936016	0	509.8
PNW	344	23148.363590526875	0.07458874777095822	0	509.8
PNW	345	22984.395481605523	0.05744755298496775	0	509.8
PNW	346	22466.05453817641	0.1592748245013336	0	509.8
PNW	347	21913.05173267592	0.2611020936675016	0	509.8
PNW	348	21305.570609658225	0.3154382623464738	0	509.8
PNW	349	20852.104366034484	0.3154382623464738	0	509.8
PNW	350	20476.801150726496	0.3154382623464738	0	509.8
PNW	351	20254.056182987286	0.3154382623464738	0	509.8
PNW	352	20512.89273849682	0.25616650092787524	0	509.8
PNW	353	21822.347427936693	0.10154074945338147	0	509.8
PNW	354	23572.214792768893	0.4440887856003676	0	509.8
PNW	355	23681.03985379231	0.4524449923565957	0	509.8
PNW	356	23186.06028569628	0.1051460874488246	0	509.8
PNW	357	22402.522639400555	0.1051460874488246	0	509.8
PNW	358	20799.684754870883	0.1051460874488246	0	509.8
PNW	359	18945.045381793578	0.1051460874488246	0	509.8
PNW	360	17622.520639628066	0.17731235542056592	0	509.8
PNW	361	16342.735525458867	0.0	0	509.8
PNW	362	16045.171202086678	0.0	0	509.8
PNW	363	16024.019484452683	0.008495034391795109	0	509.8
PNW	364	16259.81266491914	0.08921389044888138	0	509.8
PNW	365	16950.443608564914	0.1051460874488246	0	509.8
PNW	366	18460.46150046247	0.1051460874488246	0	509.8
PNW	367	21449.34230441864	0.18129576274936016	0	509.8
PNW	368	23109.38347465735	0.07458874777095822	0	509.8
PNW	369	22879.62802248583	0.05744755298496775	0	509.8
PNW	370	22345.0491977866	0.1592748245013336	0	509.8
PNW	371	21777.988670019768	0.2611020936675016	0	509.8
PNW	372	21088.200191613578	0.3154382623464738	0	509.8
PNW	373	20459.2719932096	0.3154382623464738	0	509.8
PNW	374	20028.81294407592	0.3154382623464738	0	509.8
PNW	375	19861.84564080872	0.3154382623464738	0	509.8
PNW	376	20249.61741984729	0.25616650092787524	0	509.8
PNW	377	21465.07594231917	0.10154074945338147	0	509.8
PNW	378	23007.51724452895	0.4440887856003676	0	509.8
PNW	379	23056.43089391125	0.4524449923565957	0	509.8
PNW	380	22524.375768694586	0.1051460874488246	0	509.8
PNW	381	21678.254042310764	0.1051460874488246	0	509.8
PNW	382	20094.75802603153	0.1051460874488246	0	509.8
PNW	383	18271.488617127507	0.1051460874488246	0	509.8
PNW	384	16980.01558226909	0.17731235542056592	0	509.8
PNW	385	16127.337159925175	0.3762336097907585	0	509.8
PNW	386	15780.044348614685	0.15482864630824605	0	509.8
PNW	387	15661.931746823351	0.20127724020072005	0	509.8
PNW	388	15821.112492962457	0.255467266408607	0	509.8
PNW	389	16308.418431726997	0.37313703612631305	0	509.8
PNW	390	17681.263900008093	0.325140157247318	0	509.8
PNW	391	20288.47352830976	0.20901867251613296	0	509.8
PNW	392	21844.6589101829	0.139345781677422	0	509.8
PNW	393	21652.39655346097	0.30191586030108103	0	509.8
PNW	394	21230.611170155425	0.34062302187814203	0	509.8
PNW	395	20741.609833224767	0.317398724931905	0	509.8
PNW	396	20251.119809661697	0.2461775472609713	0	509.8
PNW	397	19808.069169226408	0.162570078623659	0	509.8
PNW	398	19475.307671438983	0.18579437556989606	0	509.8
PNW	399	19182.12158669656	0.28643299567025604	0	509.8
PNW	400	19376.257962848107	0.162570078623659	0	509.8
PNW	401	20519.91351569505	0.015482864630824603	0	509.8
PNW	402	22135.832781034518	0.0	0	509.8
PNW	403	22148.256784804264	0.0	0	509.8
PNW	404	21629.70580168064	0.0	0	509.8
PNW	405	20759.501659380385	0.017031151116978397	0	509.8
PNW	406	19252.8961239054	0.007741432315412329	0	509.8
PNW	407	17776.120475294054	0.0	0	509.8
PNW	408	16532.01483745972	0.0774143231541233	0	509.8
PNW	409	15771.794252529904	0.3762336097907585	0	509.8
PNW	410	15492.319801067093	0.15482864630824605	0	509.8
PNW	411	15418.86140569022	0.20127724020072005	0	509.8
PNW	412	15622.460110803997	0.255467266408607	0	509.8
PNW	413	16254.59105838594	0.37313703612631305	0	509.8
PNW	414	17680.6346511888	0.325140157247318	0	509.8
PNW	415	20434.75378998393	0.20901867251613296	0	509.8
PNW	416	22150.825944856362	0.139345781677422	0	509.8
PNW	417	21901.427140742384	0.30191586030108103	0	509.8
PNW	418	21422.795403620985	0.34062302187814203	0	509.8
PNW	419	20944.503354517976	0.317398724931905	0	509.8
PNW	420	20348.775183027097	0.2461775472609713	0	509.8
PNW	421	19915.80453812837	0.162570078623659	0	509.8
PNW	422	19536.1193146353	0.18579437556989606	0	509.8
PNW	423	19357.135689475133	0.28643299567025604	0	509.8
PNW	424	19597.754291252862	0.162570078623659	0	509.8
PNW	425	20852.44827721252	0.015482864630824603	0	509.8
PNW	426	22590.642509068268	0.0	0	509.8
PNW	427	22668.03122106584	0.0	0	509.8
PNW	428	22212.639810981367	0.0	0	509.8
PNW	429	21496.23533332577	0.017031151116978397	0	509.8
PNW	430	19986.026350302105	0.007741432315412329	0	509.8
PNW	431	18247.54548363549	0.0	0	509.8
PNW	432	16982.5120812806	0.0774143231541233	0	509.8
PNW	433	16611.116126808705	0.3762336097907585	0	509.8
PNW	434	16351.372251162144	0.15482864630824605	0	509.8
PNW	435	16344.25369583356	0.20127724020072005	0	509.8
PNW	436	16595.882328692758	0.255467266408607	0	509.8
PNW	437	17331.710218451015	0.37313703612631305	0	509.8
PNW	438	18942.12322774085	0.325140157247318	0	509.8
PNW	439	22045.539842520262	0.20901867251613296	0	509.8
PNW	440	23820.15104818294	0.139345781677422	0	509.8
PNW	441	23687.956729707243	0.30191586030108103	0	509.8
PNW	442	23169.913588108608	0.34062302187814203	0	509.8
PNW	443	22521.12299800308	0.317398724931905	0	509.8
PNW	444	21812.912547000684	0.2461775472609713	0	509.8
PNW	445	21178.71700297045	0.162570078623659	0	509.8
PNW	446	20700.11262925637	0.18579437556989606	0	509.8
PNW	447	20388.08069220651	0.28643299567025604	0	509.8
PNW	448	20638.787741703793	0.162570078623659	0	509.8
PNW	449	21847.22865384029	0.015482864630824603	0	509.8
PNW	450	23627.103727270653	0.0	0	509.8
PNW	451	23706.48685968995	0.0	0	509.8
