Year,Month,Day,Hour,reserves
2010,8,12,10,961.06
2010,8,12,11,982.92
2010,8,12,12,1003.96
2010,8,12,13,1030.58
2010,8,12,14,1050.08
2010,8,12,15,1056.02
2010,8,12,16,1038.9
2010,8,12,17,1013.2
2010,8,12,18,987.86
2010,8,12,19,1005.32
2010,8,12,20,956.36
2010,8,12,21,910.6
2010,8,12,22,826.84
2010,8,12,23,765.96
2010,8,13,0,727.6
2010,8,13,1,704.06
2010,8,13,2,693.24
2010,8,13,3,701.74
2010,8,13,4,736.16
2010,8,13,5,749.02
2010,8,13,6,798.82
2010,8,13,7,850.38
2010,8,13,8,895.08
2010,8,13,9,940.02
2010,8,13,10,973.52
2010,8,13,11,996.14
2010,8,13,12,1015.24
2010,8,13,13,1041.5
2010,8,13,14,1060.22
2010,8,13,15,1063.42
2010,8,13,16,1043.48
2010,8,13,17,1011.06
2010,8,13,18,981.44
2010,8,13,19,994.24
2010,8,13,20,949.4
2010,8,13,21,914.84
2010,8,13,22,837.74
2010,8,13,23,776.5
2010,8,14,0,734.1
2010,8,14,1,706.66
2010,8,14,2,690.46
2010,8,14,3,686.62
2010,8,14,4,695.32
2010,8,14,5,667.52
2010,8,14,6,690.48
2010,8,14,7,744.16
2010,8,14,8,795.98
2010,8,14,9,843.16
2010,8,14,10,877.68
2010,8,14,11,903.96
2010,8,14,12,921.56
2010,8,14,13,946.12
2010,8,14,14,967.9
2010,8,14,15,981.52
2010,8,14,16,976.1
2010,8,14,17,955.6
2010,8,14,18,930.5
2010,8,14,19,945.86
2010,8,14,20,909.16
2010,8,14,21,881.76
2010,8,14,22,814.02
2010,8,14,23,755.96
2010,8,15,0,715.88
2010,8,15,1,689.04
2010,8,15,2,672.6
2010,8,15,3,665.96
2010,8,15,4,668.3
2010,8,15,5,635.86
2010,8,15,6,652.16
2010,8,15,7,701
2010,8,15,8,752.66
2010,8,15,9,804
2010,8,15,10,847.98
2010,8,15,11,885.58
2010,8,15,12,921.7
2010,8,15,13,953.18
2010,8,15,14,984.08
2010,8,15,15,1004.72
2010,8,15,16,1009.46
2010,8,15,17,990.98
2010,8,15,18,967.94
2010,8,15,19,981.18
2010,8,15,20,939.54
2010,8,15,21,895.34
2010,8,15,22,813.34
2010,8,15,23,747.68
2010,8,16,0,713.08
2010,8,16,1,691.88
2010,8,16,2,683.96
2010,8,16,3,695.24
2010,8,16,4,734.7
2010,8,16,5,753.74
2010,8,16,6,811.34
2010,8,16,7,872.34
2010,8,16,8,929.56
2010,8,16,9,986.08
2010,8,16,10,1031.06
2010,8,16,11,1065.98
2010,8,16,12,1100.42
2010,8,16,13,1134.66
2010,8,16,14,1160.6
2010,8,16,15,1172.86
2010,8,16,16,1158.68
2010,8,16,17,1127.02
2010,8,16,18,1092.98
2010,8,16,19,1092.46
2010,8,16,20,1030.1
2010,8,16,21,968.4
2010,8,16,22,873.48
2010,8,16,23,813.86
2010,8,17,0,769.72
2010,8,17,1,740.42
2010,8,17,2,726.44
2010,8,17,3,733.1
2010,8,17,4,770.3
2010,8,17,5,791.62
2010,8,17,6,847.3
2010,8,17,7,908.26
2010,8,17,8,966.44
2010,8,17,9,1025.72
2010,8,17,10,1073.64
2010,8,17,11,1111.1
2010,8,17,12,1152.86
2010,8,17,13,1184.54
2010,8,17,14,1208.36
2010,8,17,15,1215
2010,8,17,16,1194.92
2010,8,17,17,1155
2010,8,17,18,1121.88
2010,8,17,19,1121
2010,8,17,20,1054.94
2010,8,17,21,991.12
2010,8,17,22,893.54
2010,8,17,23,824
2010,8,18,0,778.14
2010,8,18,1,748.9
2010,8,18,2,733.82
2010,8,18,3,740.36
2010,8,18,4,776.62
2010,8,18,5,797.92
2010,8,18,6,852.56
2010,8,18,7,915.02
2010,8,18,8,971.98
2010,8,18,9,1030.7
2010,8,18,10,1077.32
2010,8,18,11,1113.3
2010,8,18,12,1150.88
2010,8,18,13,1182.56
2010,8,18,14,1203.72
2010,8,18,15,1208.48
2010,8,18,16,1188.02
2010,8,18,17,1148.48
2010,8,18,18,1114.28
2010,8,18,19,1114.64
2010,8,18,20,1051.14
2010,8,18,21,990.38
2010,8,18,22,893.38
2010,8,18,23,823.48
2010,8,19,0,777.74
2010,8,19,1,748.86
2010,8,19,2,734.36
2010,8,19,3,740.04
2010,8,19,4,775.02
2010,8,19,5,795.2
2010,8,19,6,851.84
2010,8,19,7,913.4
2010,8,19,8,972.32
2010,8,19,9,1028.82
2010,8,19,10,1075.7
2010,8,19,11,1110.96
2010,8,19,12,1145.92
2010,8,19,13,1179.12
2010,8,19,14,1205.02
2010,8,19,15,1210.4
2010,8,19,16,1187.66
2010,8,19,17,1149
2010,8,19,18,1114.2
2010,8,19,19,1110.04
2010,8,19,20,1045.7
2010,8,19,21,988.66
2010,8,19,22,893.72
2010,8,19,23,823.82
2010,8,20,0,776.76
2010,8,20,1,747.86
2010,8,20,2,732.6
2010,8,20,3,736.44
2010,8,20,4,769.6
2010,8,20,5,787.58
2010,8,20,6,844.4
2010,8,20,7,908.82
2010,8,20,8,968.82
2010,8,20,9,1027.16
2010,8,20,10,1073.68
2010,8,20,11,1109.48
2010,8,20,12,1147.08
2010,8,20,13,1181.14
2010,8,20,14,1204.46
2010,8,20,15,1206.8
2010,8,20,16,1178.96
2010,8,20,17,1127.3
2010,8,20,18,1086.32
2010,8,20,19,1078.82
2010,8,20,20,1024.22
2010,8,20,21,979.62
2010,8,20,22,891.62
2010,8,20,23,812.6
2010,8,21,0,761.58
2010,8,21,1,727.9
2010,8,21,2,707.96
2010,8,21,3,703.18
2010,8,21,4,711.38
2010,8,21,5,690.36
2010,8,21,6,718.42
2010,8,21,7,779.04
2010,8,21,8,840.96
2010,8,21,9,900.54
2010,8,21,10,946.9
2010,8,21,11,983.88
2010,8,21,12,1008.42
2010,8,21,13,1036.7
2010,8,21,14,1059.3
2010,8,21,15,1070
2010,8,21,16,1059.16
2010,8,21,17,1025.84
2010,8,21,18,999.82
2010,8,21,19,1001.12
2010,8,21,20,956.3
2010,8,21,21,922.42
2010,8,21,22,845.32
2010,8,21,23,773.62
2010,8,22,0,729.6
2010,8,22,1,700.14
2010,8,22,2,681.44
2010,8,22,3,673.44
2010,8,22,4,676.28
2010,8,22,5,649.8
2010,8,22,6,668.84
2010,8,22,7,717.56
2010,8,22,8,771.62
2010,8,22,9,826.22
2010,8,22,10,871.98
2010,8,22,11,908.82
2010,8,22,12,935.8
2010,8,22,13,968.32
2010,8,22,14,996.62
2010,8,22,15,1014.92
2010,8,22,16,1018.3
2010,8,22,17,999.68
2010,8,22,18,992.54
2010,8,22,19,1002.74
2010,8,22,20,955.24
2010,8,22,21,906.16
2010,8,22,22,820.04
2010,8,22,23,757.92
2010,8,23,0,716.1
2010,8,23,1,691.88
2010,8,23,2,683
2010,8,23,3,696.54
2010,8,23,4,739.48
2010,8,23,5,768.7
2010,8,23,6,834.26
2010,8,23,7,903.78
2010,8,23,8,968.32
2010,8,23,9,1035.08
2010,8,23,10,1090.58
2010,8,23,11,1135.18
2010,8,23,12,1179.8
2010,8,23,13,1223.16
2010,8,23,14,1255.22
2010,8,23,15,1271.64
2010,8,23,16,1255.76
2010,8,23,17,1207.24
2010,8,23,18,1166.84
2010,8,23,19,1154.78
2010,8,23,20,1083.14
2010,8,23,21,1009.94
2010,8,23,22,899.48
2010,8,23,23,824.26
2010,8,24,0,779.64
2010,8,24,1,747.82
2010,8,24,2,733.3
2010,8,24,3,739.64
2010,8,24,4,776.84
2010,8,24,5,797.4
2010,8,24,6,860.06
2010,8,24,7,929.42
2010,8,24,8,1001.28
2010,8,24,9,1078.64
2010,8,24,10,1145.38
2010,8,24,11,1201.16
2010,8,24,12,1256.54
2010,8,24,13,1308.72
2010,8,24,14,1347.2
2010,8,24,15,1362.16
2010,8,24,16,1339.88
2010,8,24,17,1289.56
2010,8,24,18,1246.02
2010,8,24,19,1224.14
2010,8,24,20,1139.02
2010,8,24,21,1059.88
2010,8,24,22,945.48
2010,8,24,23,878.34
2010,8,25,0,823.58
2010,8,25,1,787.1
2010,8,25,2,768.2
2010,8,25,3,772.14
2010,8,25,4,807.42
2010,8,25,5,823.48
2010,8,25,6,889.46
2010,8,25,7,968.34
2010,8,25,8,1047.4
2010,8,25,9,1131
2010,8,25,10,1203.08
2010,8,25,11,1260.9
2010,8,25,12,1322
2010,8,25,13,1373.7
2010,8,25,14,1409.08
2010,8,25,15,1419.22
2010,8,25,16,1393.44
2010,8,25,17,1336.34
2010,8,25,18,1284.82
2010,8,25,19,1263.02
2010,8,25,20,1175.92
2010,8,25,21,1094.02
2010,8,25,22,976.72
2010,8,25,23,900.18
2010,8,26,0,843.28
2010,8,26,1,805
2010,8,26,2,784.02
2010,8,26,3,785.36
2010,8,26,4,820.56
2010,8,26,5,840.24
2010,8,26,6,900.86
2010,8,26,7,975.86
2010,8,26,8,1053.5
2010,8,26,9,1131.7
2010,8,26,10,1195.92
2010,8,26,11,1246.58
2010,8,26,12,1292.52
2010,8,26,13,1333.58
2010,8,26,14,1360.1
2010,8,26,15,1363.62
2010,8,26,16,1333.64
2010,8,26,17,1275.42
2010,8,26,18,1230.56
2010,8,26,19,1210.76
2010,8,26,20,1131.72
2010,8,26,21,1057.74
2010,8,26,22,948.74
2010,8,26,23,858.48
2010,8,27,0,807.56
2010,8,27,1,771.6
2010,8,27,2,753.96
2010,8,27,3,757.02
2010,8,27,4,791.4
2010,8,27,5,812.06
2010,8,27,6,869.48
2010,8,27,7,931.92
2010,8,27,8,994.12
2010,8,27,9,1056.54
2010,8,27,10,1105.2
2010,8,27,11,1139.72
2010,8,27,12,1173.04
2010,8,27,13,1205.12
2010,8,27,14,1226.42
2010,8,27,15,1226.16
2010,8,27,16,1195.04
2010,8,27,17,1140.32
2010,8,27,18,1111.36
2010,8,27,19,1099.22
2010,8,27,20,1035.04
2010,8,27,21,986.5
2010,8,27,22,898.38
2010,8,27,23,767.24
2010,8,28,0,723.68
2010,8,28,1,695.46
2010,8,28,2,679.86
2010,8,28,3,676.88
2010,8,28,4,686.7
2010,8,28,5,668.7
2010,8,28,6,690.2
2010,8,28,7,738.64
2010,8,28,8,784.56
2010,8,28,9,821.06
2010,8,28,10,843.74
2010,8,28,11,857.64
2010,8,28,12,859.26
2010,8,28,13,868.3
2010,8,28,14,875.92
2010,8,28,15,877.92
2010,8,28,16,868.38
2010,8,28,17,856.64
2010,8,28,18,860.9
2010,8,28,19,877.54
2010,8,28,20,842.3
2010,8,28,21,821.58
2010,8,28,22,761.08
2010,8,28,23,699.02
2010,8,29,0,663.76
2010,8,29,1,641.28
2010,8,29,2,630.06
2010,8,29,3,627.02
2010,8,29,4,633.02
2010,8,29,5,608.88
2010,8,29,6,621.62
2010,8,29,7,661.94
2010,8,29,8,698.54
2010,8,29,9,728.18
2010,8,29,10,747.38
2010,8,29,11,756.62
2010,8,29,12,755.22
2010,8,29,13,765.32
2010,8,29,14,775.86
2010,8,29,15,784.94
2010,8,29,16,789.5
2010,8,29,17,797.16
2010,8,29,18,821.82
2010,8,29,19,847.98
2010,8,29,20,811.04
2010,8,29,21,781.14
2010,8,29,22,718.1
2010,8,29,23,669.3
2010,8,30,0,641.6
2010,8,30,1,627.52
2010,8,30,2,624.96
2010,8,30,3,640.08
2010,8,30,4,684.74
2010,8,30,5,720.72
2010,8,30,6,771.38
2010,8,30,7,810.34
2010,8,30,8,843.86
2010,8,30,9,873.38
2010,8,30,10,893.74
2010,8,30,11,904.72
2010,8,30,12,913.04
2010,8,30,13,924.32
2010,8,30,14,932.78
2010,8,30,15,934.1
2010,8,30,16,922.64
2010,8,30,17,914.16
2010,8,30,18,927.38
2010,8,30,19,942.22
2010,8,30,20,889.04
2010,8,30,21,840.28
2010,8,30,22,761.02
2010,8,30,23,709.1
2010,8,31,0,676.16
2010,8,31,1,658.26
2010,8,31,2,652.6
2010,8,31,3,665.24
2010,8,31,4,707.32
2010,8,31,5,741.1
2010,8,31,6,789.8
2010,8,31,7,827.84
2010,8,31,8,863.24
2010,8,31,9,899.28
2010,8,31,10,924.58
2010,8,31,11,943.42
2010,8,31,12,961.4
2010,8,31,13,983
2010,8,31,14,999.2
2010,8,31,15,1007.26
2010,8,31,16,993.9
2010,8,31,17,978.4
2010,8,31,18,986.06
2010,8,31,19,992.86
2010,8,31,20,934.22
2010,8,31,21,879.12
2010,8,31,22,793.72
2010,8,31,23,740.24
2010,9,1,0,701.84
2010,9,1,1,678.98
2010,9,1,2,670.52
2010,9,1,3,682.2
2010,9,1,4,727.2
2010,9,1,5,766.78
2010,9,1,6,821.12
2010,9,1,7,868.48
2010,9,1,8,920.48
2010,9,1,9,974.04
2010,9,1,10,1020.54
2010,9,1,11,1059.38
2010,9,1,12,1102.38
2010,9,1,13,1144.64
2010,9,1,14,1179.86
2010,9,1,15,1194.98
2010,9,1,16,1174.42
2010,9,1,17,1135.48
2010,9,1,18,1127.88
2010,9,1,19,1113.5
2010,9,1,20,1033.46
2010,9,1,21,957.9
2010,9,1,22,851.82
2010,9,1,23,782.22
2010,9,2,0,741.06
2010,9,2,1,715.4
2010,9,2,2,703.68
2010,9,2,3,711.96
2010,9,2,4,752
2010,9,2,5,785.7
2010,9,2,6,841.98
2010,9,2,7,896.08
2010,9,2,8,951
2010,9,2,9,1009.64
2010,9,2,10,1060.76
2010,9,2,11,1102.18
2010,9,2,12,1148.54
2010,9,2,13,1192.32
2010,9,2,14,1227.1
2010,9,2,15,1240.14
2010,9,2,16,1214.36
2010,9,2,17,1167.22
2010,9,2,18,1146.8
2010,9,2,19,1123.48
2010,9,2,20,1041.9
2010,9,2,21,968.84
2010,9,2,22,866.38
2010,9,2,23,811.38
2010,9,3,0,767.42
2010,9,3,1,739.76
2010,9,3,2,725.24
2010,9,3,3,732.42
2010,9,3,4,770.7
2010,9,3,5,800.3
2010,9,3,6,855.72
2010,9,3,7,912.44
2010,9,3,8,973.48
2010,9,3,9,1038.22
2010,9,3,10,1093.48
2010,9,3,11,1134.76
2010,9,3,12,1181.34
2010,9,3,13,1224
2010,9,3,14,1253.8
2010,9,3,15,1261.72
2010,9,3,16,1233.54
2010,9,3,17,1178.64
2010,9,3,18,1145.82
2010,9,3,19,1123.88
2010,9,3,20,1044.94
2010,9,3,21,985.94
2010,9,3,22,889.94
2010,9,3,23,828.96
2010,9,4,0,776.56
2010,9,4,1,742.26
2010,9,4,2,720.62
2010,9,4,3,712.24
2010,9,4,4,717.86
2010,9,4,5,695.3
2010,9,4,6,716.14
2010,9,4,7,775.46
2010,9,4,8,846.78
2010,9,4,9,919.74
2010,9,4,10,987.14
2010,9,4,11,1042.46
2010,9,4,12,1083.82
2010,9,4,13,1126.4
2010,9,4,14,1158.08
2010,9,4,15,1171.76
2010,9,4,16,1158.32
2010,9,4,17,1111.7
2010,9,4,18,1087.96
2010,9,4,19,1079.18
2010,9,4,20,1009.82
2010,9,4,21,957.7
2010,9,4,22,866.06
2010,9,4,23,787.32
2010,9,5,0,740.2
2010,9,5,1,710.16
2010,9,5,2,691.64
2010,9,5,3,685.84
2010,9,5,4,686.74
2010,9,5,5,660.5
2010,9,5,6,673.06
2010,9,5,7,724.52
2010,9,5,8,783.44
2010,9,5,9,837.94
2010,9,5,10,889.04
2010,9,5,11,928.92
2010,9,5,12,957.94
2010,9,5,13,991.14
2010,9,5,14,1016.7
2010,9,5,15,1028.14
2010,9,5,16,1018.28
2010,9,5,17,994.24
2010,9,5,18,982.82
2010,9,5,19,978.98
2010,9,5,20,924.56
2010,9,5,21,885.46
2010,9,5,22,810.32
2010,9,5,23,751.62
2010,9,6,0,710.34
2010,9,6,1,685.72
2010,9,6,2,672.48
2010,9,6,3,669.74
2010,9,6,4,676.8
2010,9,6,5,657.8
2010,9,6,6,666.44
2010,9,6,7,707.36
2010,9,6,8,767.3
2010,9,6,9,825.52
2010,9,6,10,873.58
2010,9,6,11,907.84
2010,9,6,12,932.04
2010,9,6,13,962.32
2010,9,6,14,991.58
2010,9,6,15,1008.14
2010,9,6,16,1006.98
2010,9,6,17,979.42
2010,9,6,18,980.58
2010,9,6,19,991.48
2010,9,6,20,922.34
2010,9,6,21,867.22
2010,9,6,22,782.66
2010,9,6,23,729.82
2010,9,7,0,698.68
2010,9,7,1,679.5
2010,9,7,2,673.8
2010,9,7,3,686.16
2010,9,7,4,731.36
2010,9,7,5,773
2010,9,7,6,823.68
2010,9,7,7,861.5
2010,9,7,8,902.52
2010,9,7,9,941.16
2010,9,7,10,971.4
2010,9,7,11,990.36
2010,9,7,12,1011.86
2010,9,7,13,1039.14
2010,9,7,14,1061.34
2010,9,7,15,1068.98
2010,9,7,16,1049.7
2010,9,7,17,1013.9
2010,9,7,18,1014.8
2010,9,7,19,1018.54
2010,9,7,20,941.78
2010,9,7,21,879.2
2010,9,7,22,792.52
2010,9,7,23,722.14
2010,9,8,0,687.92
2010,9,8,1,668.74
2010,9,8,2,661.3
2010,9,8,3,672.78
2010,9,8,4,715.32
2010,9,8,5,756.32
2010,9,8,6,802.58
2010,9,8,7,832.52
2010,9,8,8,860.58
2010,9,8,9,886.24
2010,9,8,10,898.16
2010,9,8,11,896.06
2010,9,8,12,909.86
2010,9,8,13,919.78
2010,9,8,14,925.34
2010,9,8,15,923.42
2010,9,8,16,903.5
2010,9,8,17,881.08
2010,9,8,18,918.32
2010,9,8,19,925.54
2010,9,8,20,869.3
2010,9,8,21,823.32
2010,9,8,22,749.16
2010,9,8,23,701.98
2010,9,9,0,671.36
2010,9,9,1,653.48
2010,9,9,2,648.28
2010,9,9,3,660
2010,9,9,4,704.14
2010,9,9,5,747.2
2010,9,9,6,790.34
2010,9,9,7,818.3
2010,9,9,8,843
2010,9,9,9,865.3
2010,9,9,10,876.36
2010,9,9,11,873.56
2010,9,9,12,881.78
2010,9,9,13,889.36
2010,9,9,14,894.34
2010,9,9,15,893.24
2010,9,9,16,874.76
2010,9,9,17,858.68
2010,9,9,18,901.12
2010,9,9,19,912.7
2010,9,9,20,860.26
2010,9,9,21,815.46
2010,9,9,22,744.2
2010,9,9,23,698.26
2010,9,10,0,666.64
2010,9,10,1,649.66
2010,9,10,2,643.58
2010,9,10,3,655.88
2010,9,10,4,697.56
2010,9,10,5,737.46
2010,9,10,6,780.56
2010,9,10,7,814.56
2010,9,10,8,845.6
2010,9,10,9,873.94
2010,9,10,10,890.1
2010,9,10,11,895.84
2010,9,10,12,912.8
2010,9,10,13,926.24
2010,9,10,14,935.12
2010,9,10,15,934.94
2010,9,10,16,912.38
2010,9,10,17,881.94
2010,9,10,18,912.26
2010,9,10,19,912.86
2010,9,10,20,865.38
2010,9,10,21,829.24
2010,9,10,22,759.04
2010,9,10,23,709.8
2010,9,11,0,672.74
2010,9,11,1,650.02
2010,9,11,2,638.68
2010,9,11,3,638.46
2010,9,11,4,651.48
2010,9,11,5,644.36
2010,9,11,6,662.46
2010,9,11,7,709.84
2010,9,11,8,756.44
2010,9,11,9,794.92
2010,9,11,10,822.38
2010,9,11,11,843.68
2010,9,11,12,865.26
2010,9,11,13,889.28
2010,9,11,14,911.94
2010,9,11,15,923.74
2010,9,11,16,913.52
2010,9,11,17,889.08
2010,9,11,18,911.6
2010,9,11,19,903.36
2010,9,11,20,853.7
2010,9,11,21,818.32
2010,9,11,22,752.22
2010,9,11,23,708.28
2010,9,12,0,671.54
2010,9,12,1,648.14
2010,9,12,2,635.76
2010,9,12,3,631.92
2010,9,12,4,636.58
2010,9,12,5,620.82
2010,9,12,6,632.24
2010,9,12,7,673.6
2010,9,12,8,719.42
2010,9,12,9,761
2010,9,12,10,795.72
2010,9,12,11,824.62
2010,9,12,12,856.58
2010,9,12,13,887.26
2010,9,12,14,915.06
2010,9,12,15,931.86
2010,9,12,16,930.46
2010,9,12,17,911.98
2010,9,12,18,937.4
2010,9,12,19,925.88
2010,9,12,20,865.14
2010,9,12,21,816.94
2010,9,12,22,741.8
2010,9,12,23,704.04
2010,9,13,0,674.98
2010,9,13,1,657.66
2010,9,13,2,653.88
2010,9,13,3,668.36
2010,9,13,4,713.24
2010,9,13,5,755.26
2010,9,13,6,804.92
2010,9,13,7,847.22
2010,9,13,8,888.24
2010,9,13,9,925.6
2010,9,13,10,951.84
2010,9,13,11,969.94
2010,9,13,12,995.26
2010,9,13,13,1015.68
2010,9,13,14,1029.74
2010,9,13,15,1031.1
2010,9,13,16,1012.36
2010,9,13,17,983.9
2010,9,13,18,1007.12
2010,9,13,19,994.44
2010,9,13,20,928.28
2010,9,13,21,870.98
2010,9,13,22,788.62
2010,9,13,23,733.24
2010,9,14,0,699.16
2010,9,14,1,678.54
2010,9,14,2,671.74
2010,9,14,3,684.5
2010,9,14,4,728.24
2010,9,14,5,771.02
2010,9,14,6,816.58
2010,9,14,7,852.46
2010,9,14,8,886.72
2010,9,14,9,921.26
2010,9,14,10,945.32
2010,9,14,11,961.86
2010,9,14,12,986.28
2010,9,14,13,1004.72
2010,9,14,14,1016.82
2010,9,14,15,1017.74
2010,9,14,16,999.68
2010,9,14,17,971.14
2010,9,14,18,996.76
2010,9,14,19,986.02
2010,9,14,20,921.2
2010,9,14,21,866.46
2010,9,14,22,785.16
2010,9,14,23,729.14
2010,9,15,0,694.62
2010,9,15,1,674.54
2010,9,15,2,667.88
2010,9,15,3,680.88
2010,9,15,4,724.2
2010,9,15,5,766.54
2010,9,15,6,811.24
2010,9,15,7,846.92
2010,9,15,8,884.2
2010,9,15,9,919.22
2010,9,15,10,944.48
2010,9,15,11,961.6
2010,9,15,12,985.14
2010,9,15,13,1007.36
2010,9,15,14,1021.64
2010,9,15,15,1024.36
2010,9,15,16,1005.42
2010,9,15,17,982.7
2010,9,15,18,1007.08
2010,9,15,19,993.44
2010,9,15,20,927.58
2010,9,15,21,871.02
2010,9,15,22,788.18
2010,9,15,23,730.62
2010,9,16,0,695.7
2010,9,16,1,675.18
2010,9,16,2,668.08
2010,9,16,3,680.38
2010,9,16,4,723.16
2010,9,16,5,766.14
2010,9,16,6,808.18
2010,9,16,7,844.76
2010,9,16,8,884.64
2010,9,16,9,924.88
2010,9,16,10,953.5
2010,9,16,11,973.4
2010,9,16,12,1004.74
2010,9,16,13,1027.28
2010,9,16,14,1045.58
2010,9,16,15,1050.8
2010,9,16,16,1032.32
2010,9,16,17,1003.04
2010,9,16,18,1022.66
2010,9,16,19,1006.1
2010,9,16,20,938.84
2010,9,16,21,882.62
2010,9,16,22,798.34
2010,9,16,23,734.74
2010,9,17,0,699.6
2010,9,17,1,678.12
2010,9,17,2,669.8
2010,9,17,3,680.3
2010,9,17,4,720.8
2010,9,17,5,759.44
2010,9,17,6,804.66
2010,9,17,7,844.48
2010,9,17,8,884.54
2010,9,17,9,920.96
2010,9,17,10,948.08
2010,9,17,11,963.62
2010,9,17,12,987.02
2010,9,17,13,1004.96
2010,9,17,14,1018.98
2010,9,17,15,1021.28
2010,9,17,16,997.08
2010,9,17,17,960.86
2010,9,17,18,982.1
2010,9,17,19,969.5
2010,9,17,20,911.3
2010,9,17,21,872.56
2010,9,17,22,797.4
2010,9,17,23,729.62
2010,9,18,0,691.46
2010,9,18,1,667.26
2010,9,18,2,654.5
2010,9,18,3,653.16
2010,9,18,4,665.78
2010,9,18,5,659.12
2010,9,18,6,675.94
2010,9,18,7,722.32
2010,9,18,8,769.04
2010,9,18,9,808.88
2010,9,18,10,838.2
2010,9,18,11,858.38
2010,9,18,12,880.62
2010,9,18,13,904.82
2010,9,18,14,927.28
2010,9,18,15,940.62
2010,9,18,16,932.86
2010,9,18,17,912.44
2010,9,18,18,931.5
2010,9,18,19,916.74
2010,9,18,20,865.52
2010,9,18,21,833.76
2010,9,18,22,767.04
2010,9,18,23,707.74
2010,9,19,0,671.76
2010,9,19,1,648.72
2010,9,19,2,636.08
2010,9,19,3,631.98
2010,9,19,4,638.78
2010,9,19,5,623.22
2010,9,19,6,632.02
2010,9,19,7,671.66
2010,9,19,8,712.3
2010,9,19,9,750.58
2010,9,19,10,782.48
2010,9,19,11,807.5
2010,9,19,12,833.6
2010,9,19,13,858
2010,9,19,14,882.02
2010,9,19,15,898.46
2010,9,19,16,898.6
2010,9,19,17,888.72
2010,9,19,18,917.82
2010,9,19,19,906.74
2010,9,19,20,850.46
2010,9,19,21,809.82
2010,9,19,22,737.88
2010,9,19,23,685.34
2010,9,20,0,657.92
2010,9,20,1,643.18
2010,9,20,2,639.74
2010,9,20,3,653.92
2010,9,20,4,699.4
2010,9,20,5,744.74
2010,9,20,6,793.84
2010,9,20,7,833.12
2010,9,20,8,870.5
2010,9,20,9,905.1
2010,9,20,10,931.52
2010,9,20,11,946.38
2010,9,20,12,969.26
2010,9,20,13,986.46
2010,9,20,14,998.48
2010,9,20,15,1001.14
2010,9,20,16,984.18
2010,9,20,17,961.9
2010,9,20,18,987.76
2010,9,20,19,971.9
2010,9,20,20,908.12
2010,9,20,21,855.56
2010,9,20,22,773.88
2010,9,20,23,713.66
2010,9,21,0,681.54
2010,9,21,1,662.68
2010,9,21,2,655.5
2010,9,21,3,667.6
2010,9,21,4,710.96
2010,9,21,5,756.3
2010,9,21,6,801.76
2010,9,21,7,833.82
2010,9,21,8,864.26
2010,9,21,9,892.72
2010,9,21,10,914.06
2010,9,21,11,924.62
2010,9,21,12,944.02
2010,9,21,13,954.88
2010,9,21,14,957.18
2010,9,21,15,955.76
2010,9,21,16,937.28
2010,9,21,17,922.04
2010,9,21,18,956.9
2010,9,21,19,945.78
2010,9,21,20,886.26
2010,9,21,21,838.38
2010,9,21,22,761.06
2010,9,21,23,698.32
2010,9,22,0,668.22
2010,9,22,1,651.04
2010,9,22,2,644.3
2010,9,22,3,656.52
2010,9,22,4,700.08
2010,9,22,5,747.62
2010,9,22,6,791.2
2010,9,22,7,817.46
2010,9,22,8,842.5
2010,9,22,9,864.24
2010,9,22,10,877.26
2010,9,22,11,880.88
2010,9,22,12,888.36
2010,9,22,13,892.1
2010,9,22,14,891.98
2010,9,22,15,888.44
2010,9,22,16,874.28
2010,9,22,17,870.92
2010,9,22,18,916.56
2010,9,22,19,910.14
2010,9,22,20,856.52
2010,9,22,21,814.5
2010,9,22,22,743.7
2010,9,22,23,693.7
2010,9,23,0,663.82
2010,9,23,1,646.7
2010,9,23,2,641.54
2010,9,23,3,654.1
2010,9,23,4,697.32
2010,9,23,5,743.88
2010,9,23,6,787.46
2010,9,23,7,816.1
2010,9,23,8,845
2010,9,23,9,870.5
2010,9,23,10,890.54
2010,9,23,11,902.08
2010,9,23,12,921.28
2010,9,23,13,931.7
2010,9,23,14,939.98
2010,9,23,15,942.02
2010,9,23,16,928.22
2010,9,23,17,915.08
2010,9,23,18,952
2010,9,23,19,937.34
2010,9,23,20,880.04
2010,9,23,21,836.12
2010,9,23,22,759.42
2010,9,23,23,715.66
2010,9,24,0,679.16
2010,9,24,1,657.84
2010,9,24,2,649.48
2010,9,24,3,661.5
2010,9,24,4,705.9
2010,9,24,5,745.4
2010,9,24,6,786.94
2010,9,24,7,828.92
2010,9,24,8,875.64
2010,9,24,9,921.38
2010,9,24,10,957.26
2010,9,24,11,983.72
2010,9,24,12,1028.36
2010,9,24,13,1058.3
2010,9,24,14,1077.98
2010,9,24,15,1083.14
2010,9,24,16,1060.56
2010,9,24,17,1031.36
2010,9,24,18,1048.88
2010,9,24,19,1015.42
2010,9,24,20,952.12
2010,9,24,21,906.46
2010,9,24,22,821.4
2010,9,24,23,754.32
2010,9,25,0,710.1
2010,9,25,1,681.48
2010,9,25,2,665.3
2010,9,25,3,662.8
2010,9,25,4,674.14
2010,9,25,5,670.38
2010,9,25,6,690.48
2010,9,25,7,747.24
2010,9,25,8,803.38
2010,9,25,9,860.68
2010,9,25,10,908.3
2010,9,25,11,945.14
2010,9,25,12,979.88
2010,9,25,13,1015.14
